results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.87448597,,0.91283858,146.400s,146s,is,5,en-us,175.436918s
0.87448597,,0.91283858,146.600s,146.400s,to,5,en-us,175.436918s
0.87448597,,0.91283858,146.700s,146.600s,be,5,en-us,175.436918s
0.87448597,,0.91283858,147.300s,146.700s,considered,5,en-us,175.436918s
0.87448597,,0.91283858,147.600s,147.300s,that,5,en-us,175.436918s
0.87448597,,0.91283858,147.700s,147.600s,the,5,en-us,175.436918s
0.87448597,,0.91283858,148.500s,147.700s,unemployment,5,en-us,175.436918s
0.87448597,,0.91283858,148.800s,148.500s,rate,5,en-us,175.436918s
0.87448597,,0.91283858,149.100s,148.800s,is,5,en-us,175.436918s
0.87448597,,0.91283858,149.400s,149.200s,as,5,en-us,175.436918s
0.87448597,,0.91283858,149.500s,149.400s,you,5,en-us,175.436918s
0.87448597,,0.91283858,149.700s,149.500s,said,5,en-us,175.436918s
0.87448597,,0.91283858,149.800s,149.700s,a,5,en-us,175.436918s
0.87448597,,0.91283858,150s,149.800s,lot,5,en-us,175.436918s
0.87448597,,0.91283858,150.100s,150s,of,5,en-us,175.436918s
0.87448597,,0.91283858,150.600s,150.100s,manual,5,en-us,175.436918s
0.87448597,,0.91283858,151.100s,150.600s,jobs,5,en-us,175.436918s
0.87448597,,0.91283858,152.200s,151.900s,and,5,en-us,175.436918s
0.87448597,,0.91283858,152.400s,152.200s,as,5,en-us,175.436918s
0.87448597,,0.91283858,152.500s,152.400s,we,5,en-us,175.436918s
0.87448597,,0.91283858,152.800s,152.500s,can,5,en-us,175.436918s
0.87448597,,0.91283858,153.300s,152.800s,see,5,en-us,175.436918s
0.87448597,,0.91283858,153.700s,153.600s,in,5,en-us,175.436918s
0.87448597,,0.91283858,154.600s,153.700s,reports,5,en-us,175.436918s
0.87448597,,0.91283858,154.900s,154.600s,because,5,en-us,175.436918s
0.87448597,,0.91283858,155.100s,154.900s,it's,5,en-us,175.436918s
0.87448597,,0.91283858,155.600s,155.100s,missed,5,en-us,175.436918s
0.87448597,,0.91283858,156.300s,155.600s,mostly,5,en-us,175.436918s
0.87448597,,0.75435853,156.800s,156.300s,like,5,en-us,175.436918s
0.87448597,,0.90498519,157.200s,156.900s,talking,5,en-us,175.436918s
0.87448597,,0.79905838,157.500s,157.200s,about,5,en-us,175.436918s
0.87448597,,0.91283858,157.900s,157.500s,Jeju,5,en-us,175.436918s
0.87448597,,0.91283858,158.300s,157.900s,Island,5,en-us,175.436918s
0.87448597,,0.91283858,159.100s,158.800s,all,5,en-us,175.436918s
0.87448597,,0.91283858,159.200s,159.100s,the,5,en-us,175.436918s
0.87448597,,0.91283858,159.700s,159.200s,foreigners,5,en-us,175.436918s
0.87448597,,0.87239844,160s,159.700s,right,5,en-us,175.436918s
0.87448597,,0.91283858,160.800s,160.400s,so,5,en-us,175.436918s
0.87448597,,0.69333088,160.900s,160.800s,we're,5,en-us,175.436918s
0.87448597,,0.91283858,161.400s,160.900s,Romania,5,en-us,175.436918s
0.87448597,,0.91283858,161.700s,161.400s,talking,5,en-us,175.436918s
0.87448597,,0.90167183,162s,161.700s,about,5,en-us,175.436918s
0.87448597,,0.91283858,162.400s,162s,people,5,en-us,175.436918s
0.87448597,,0.70348871,162.700s,162.400s,that,5,en-us,175.436918s
0.87448597,,0.69766819,163.100s,162.700s,are,5,en-us,175.436918s
0.87448597,,0.89463025,164s,163.500s,escaping,5,en-us,175.436918s
0.87448597,,0.91283858,164.100s,164s,a,5,en-us,175.436918s
0.87448597,,0.89180541,164.900s,164.100s,crisis,5,en-us,175.436918s
0.87448597,,0.89463025,165.100s,164.900s,and,5,en-us,175.436918s
0.87448597,,0.87201774,165.400s,165.100s,what,5,en-us,175.436918s
0.87448597,,0.91283858,165.400s,165.400s,we,5,en-us,175.436918s
0.87448597,,0.73772013,165.700s,165.400s,can,5,en-us,175.436918s
0.87448597,,0.83874243,166s,165.700s,see,5,en-us,175.436918s
0.87448597,,0.91283858,166.200s,166s,is,5,en-us,175.436918s
0.87448597,,0.69347131,166.600s,166.200s,that,5,en-us,175.436918s
0.87448597,,0.7493667,167s,166.600s,on,5,en-us,175.436918s
0.87448597,,0.70733285,167.500s,167s,this,5,en-us,175.436918s
0.87448597,,0.72530472,168.700s,167.800s,seminar,5,en-us,175.436918s
0.87448597,,0.91283858,169.100s,169s,we,5,en-us,175.436918s
0.87448597,,0.87201774,169.300s,169.100s,have,5,en-us,175.436918s
0.87448597,,0.91283858,169.400s,169.300s,a,5,en-us,175.436918s
0.87448597,,0.75505924,169.900s,169.400s,lot,5,en-us,175.436918s
0.87448597,,0.68756247,170.400s,169.900s,of,5,en-us,175.436918s
0.87448597,,0.90167183,171.100s,170.500s,seminar,5,en-us,175.436918s
0.87448597,,0.89839011,171.700s,171.100s,mainly,5,en-us,175.436918s
0.87448597,,0.91283858,172s,171.700s,for,5,en-us,175.436918s
0.87448597,,0.91283858,172.100s,172s,for,5,en-us,175.436918s
0.87448597,,0.6776641,172.800s,172.100s,example,5,en-us,175.436918s
0.87448597,,0.91283858,173.200s,172.800s,fishing,5,en-us,175.436918s
0.87448597,,0.85992914,173.800s,173.200s,jobs,5,en-us,175.436918s
0.87448597,,0.91283858,174s,173.800s,and,5,en-us,175.436918s
0.87448597,,0.91144824,174.400s,174s,cooking,5,en-us,175.436918s
0.87448597,,0.91283858,174.900s,174.400s,jobs,5,en-us,175.436918s
0.77654326, which are individual and cannot provide and for example like they have whole amount of maybe 500 refugees and over those 500 refugees or they already are the same they are about 170 170 jobs I think for fishing so there is I think there is definitely spots for those jobs that are in are no longer taking because these drugs are Maybe,0.91283858,175.900s,175.400s,which,5,en-us,205.444810s
0.77654326,,0.91283858,176.400s,175.900s,are,5,en-us,205.444810s
0.77654326,,0.91283858,177.300s,176.400s,individual,5,en-us,205.444810s
0.77654326,,0.91283858,177.500s,177.300s,and,5,en-us,205.444810s
0.77654326,,0.53366792,177.700s,177.500s,cannot,5,en-us,205.444810s
0.77654326,,0.72229934,178.500s,177.700s,provide,5,en-us,205.444810s
0.77654326,,0.72802192,179s,178.500s,and,5,en-us,205.444810s
0.77654326,,0.91283858,179.200s,179s,for,5,en-us,205.444810s
0.77654326,,0.69117713,179.800s,179.200s,example,5,en-us,205.444810s
0.77654326,,0.88344896,180.100s,179.800s,like,5,en-us,205.444810s
0.77654326,,0.91283858,180.200s,180.100s,they,5,en-us,205.444810s
0.77654326,,0.6959253,180.600s,180.200s,have,5,en-us,205.444810s
0.77654326,,0.91283858,182.100s,181.600s,whole,5,en-us,205.444810s
0.77654326,,0.71790361,182.600s,182.100s,amount,5,en-us,205.444810s
0.77654326,,0.63258421,182.900s,182.600s,of,5,en-us,205.444810s
0.77654326,,0.78209943,183.500s,183.200s,maybe,5,en-us,205.444810s
0.77654326,,0.91283858,184.300s,183.500s,500,5,en-us,205.444810s
0.77654326,,0.72821206,185.200s,184.300s,refugees,5,en-us,205.444810s
0.77654326,,0.80130106,186.200s,185.800s,and,5,en-us,205.444810s
0.77654326,,0.91283858,186.500s,186.200s,over,5,en-us,205.444810s
0.77654326,,0.91283858,186.800s,186.500s,those,5,en-us,205.444810s
0.77654326,,0.73076814,187.600s,186.800s,500,5,en-us,205.444810s
0.77654326,,0.75096095,188.400s,187.600s,refugees,5,en-us,205.444810s
0.77654326,,0.76136714,188.700s,188.400s,or,5,en-us,205.444810s
0.77654326,,0.75358349,189.100s,188.800s,they,5,en-us,205.444810s
0.77654326,,0.64807618,189.500s,189.100s,already,5,en-us,205.444810s
0.77654326,,0.73131245,189.600s,189.500s,are,5,en-us,205.444810s
0.77654326,,0.91283858,189.800s,189.600s,the,5,en-us,205.444810s
0.77654326,,0.82227671,190s,189.800s,same,5,en-us,205.444810s
0.77654326,,0.72115755,190.100s,190s,they,5,en-us,205.444810s
0.77654326,,0.60586423,190.200s,190.100s,are,5,en-us,205.444810s
0.77654326,,0.69239503,190.700s,190.200s,about,5,en-us,205.444810s
0.77654326,,0.91283858,192.200s,190.700s,170,5,en-us,205.444810s
0.77654326,,0.91283858,194s,192.900s,170,5,en-us,205.444810s
0.77654326,,0.8979373,194.400s,194s,jobs,5,en-us,205.444810s
0.77654326,,0.91283858,194.500s,194.400s,I,5,en-us,205.444810s
0.77654326,,0.6133818,194.900s,194.500s,think,5,en-us,205.444810s
0.77654326,,0.72463626,195.200s,194.900s,for,5,en-us,205.444810s
0.77654326,,0.9112615,195.700s,195.200s,fishing,5,en-us,205.444810s
0.77654326,,0.8435474,196s,195.700s,so,5,en-us,205.444810s
0.77654326,,0.91283858,196.200s,196s,there,5,en-us,205.444810s
0.77654326,,0.7261188,196.400s,196.200s,is,5,en-us,205.444810s
0.77654326,,0.73131245,196.500s,196.400s,I,5,en-us,205.444810s
0.77654326,,0.6133818,196.800s,196.500s,think,5,en-us,205.444810s
0.77654326,,0.79168564,197s,196.800s,there,5,en-us,205.444810s
0.77654326,,0.69239503,197.200s,197s,is,5,en-us,205.444810s
0.77654326,,0.57789379,197.800s,197.200s,definitely,5,en-us,205.444810s
0.77654326,,0.87983751,198.500s,197.800s,spots,5,en-us,205.444810s
0.77654326,,0.65913898,199.400s,198.900s,for,5,en-us,205.444810s
0.77654326,,0.91283858,199.700s,199.400s,those,5,en-us,205.444810s
0.77654326,,0.69239503,200.100s,199.700s,jobs,5,en-us,205.444810s
0.77654326,,0.63512719,200.400s,200.100s,that,5,en-us,205.444810s
0.77654326,,0.91283858,200.600s,200.400s,are,5,en-us,205.444810s
0.77654326,,0.62155962,200.900s,200.600s,in,5,en-us,205.444810s
0.77654326,,0.91283858,201.100s,200.900s,are,5,en-us,205.444810s
0.77654326,,0.91283858,201.200s,201.100s,no,5,en-us,205.444810s
0.77654326,,0.76136714,201.600s,201.200s,longer,5,en-us,205.444810s
0.77654326,,0.66329688,202.100s,201.600s,taking,5,en-us,205.444810s
0.77654326,,0.69239503,202.500s,202.100s,because,5,en-us,205.444810s
0.77654326,,0.6257019,202.900s,202.500s,these,5,en-us,205.444810s
0.77654326,,0.69239503,203.400s,202.900s,drugs,5,en-us,205.444810s
0.77654326,,0.71655136,204s,203.400s,are,5,en-us,205.444810s
0.77654326,,0.68058074,205s,204.200s,Maybe,5,en-us,205.444810s
0.74588919, which are individual and not occupied and for example like they have a whole amount of maybe 500 refugees and over those 500 refugees or they already had a seminar about 107 170 jobs I think for fishing so there is I think there is definitely spots for those jobs that Kareem are no longer taking because these drugs are Maybe,0.91283858,175.900s,175.400s,which,5,en-us,205.454833s
0.74588919,,0.91283858,176.400s,175.900s,are,5,en-us,205.454833s
0.74588919,,0.91283858,177.300s,176.400s,individual,5,en-us,205.454833s
0.74588919,,0.91283858,177.500s,177.300s,and,5,en-us,205.454833s
0.74588919,,0.91283858,177.800s,177.500s,not,5,en-us,205.454833s
0.74588919,,0.91283858,178.500s,177.800s,occupied,5,en-us,205.454833s
0.74588919,,0.91283858,179.100s,178.500s,and,5,en-us,205.454833s
0.74588919,,0.91283858,179.200s,179.100s,for,5,en-us,205.454833s
0.74588919,,0.91283858,179.800s,179.200s,example,5,en-us,205.454833s
0.74588919,,0.91283858,180.100s,179.800s,like,5,en-us,205.454833s
0.74588919,,0.91283858,180.300s,180.100s,they,5,en-us,205.454833s
0.74588919,,0.91283858,180.600s,180.300s,have,5,en-us,205.454833s
0.74588919,,0.352873,181.800s,181.600s,a,5,en-us,205.454833s
0.74588919,,0.91283858,182.100s,181.800s,whole,5,en-us,205.454833s
0.74588919,,0.65181303,182.600s,182.100s,amount,5,en-us,205.454833s
0.74588919,,0.49861285,182.900s,182.600s,of,5,en-us,205.454833s
0.74588919,,0.73953843,183.600s,183.200s,maybe,5,en-us,205.454833s
0.74588919,,0.90639442,184.300s,183.600s,500,5,en-us,205.454833s
0.74588919,,0.69842792,185.200s,184.300s,refugees,5,en-us,205.454833s
0.74588919,,0.7307719,186.300s,185.900s,and,5,en-us,205.454833s
0.74588919,,0.91283858,186.500s,186.300s,over,5,en-us,205.454833s
0.74588919,,0.91283858,186.800s,186.500s,those,5,en-us,205.454833s
0.74588919,,0.72014803,187.600s,186.800s,500,5,en-us,205.454833s
0.74588919,,0.71693456,188.400s,187.600s,refugees,5,en-us,205.454833s
0.74588919,,0.77701533,188.700s,188.400s,or,5,en-us,205.454833s
0.74588919,,0.72448403,189.100s,188.800s,they,5,en-us,205.454833s
0.74588919,,0.54742801,189.500s,189.100s,already,5,en-us,205.454833s
0.74588919,,0.91283858,189.700s,189.500s,had,5,en-us,205.454833s
0.74588919,,0.91283858,189.800s,189.700s,a,5,en-us,205.454833s
0.74588919,,0.61358452,190.200s,189.800s,seminar,5,en-us,205.454833s
0.74588919,,0.43782425,190.700s,190.200s,about,5,en-us,205.454833s
0.74588919,,0.69723123,192.200s,190.700s,107,5,en-us,205.454833s
0.74588919,,0.91283858,194s,192.900s,170,5,en-us,205.454833s
0.74588919,,0.91283858,194.400s,194s,jobs,5,en-us,205.454833s
0.74588919,,0.71334773,194.500s,194.400s,I,5,en-us,205.454833s
0.74588919,,0.46953779,194.900s,194.500s,think,5,en-us,205.454833s
0.74588919,,0.69921255,195.200s,194.900s,for,5,en-us,205.454833s
0.74588919,,0.91283858,195.700s,195.200s,fishing,5,en-us,205.454833s
0.74588919,,0.7656408,196s,195.700s,so,5,en-us,205.454833s
0.74588919,,0.91283858,196.200s,196s,there,5,en-us,205.454833s
0.74588919,,0.70329165,196.400s,196.200s,is,5,en-us,205.454833s
0.74588919,,0.71334773,196.500s,196.400s,I,5,en-us,205.454833s
0.74588919,,0.46953779,196.800s,196.500s,think,5,en-us,205.454833s
0.74588919,,0.91283858,197s,196.800s,there,5,en-us,205.454833s
0.74588919,,0.56102675,197.200s,197s,is,5,en-us,205.454833s
0.74588919,,0.40132523,197.800s,197.200s,definitely,5,en-us,205.454833s
0.74588919,,0.81616402,198.500s,197.800s,spots,5,en-us,205.454833s
0.74588919,,0.58106214,199.300s,198.900s,for,5,en-us,205.454833s
0.74588919,,0.91283858,199.700s,199.300s,those,5,en-us,205.454833s
0.74588919,,0.63678586,200.100s,199.700s,jobs,5,en-us,205.454833s
0.74588919,,0.53252685,200.400s,200.100s,that,5,en-us,205.454833s
0.74588919,,0.70917523,200.800s,200.400s,Kareem,5,en-us,205.454833s
0.74588919,,0.91283858,201.100s,200.800s,are,5,en-us,205.454833s
0.74588919,,0.91283858,201.200s,201.100s,no,5,en-us,205.454833s
0.74588919,,0.71334773,201.600s,201.200s,longer,5,en-us,205.454833s
0.74588919,,0.56574291,202.100s,201.600s,taking,5,en-us,205.454833s
0.74588919,,0.63678586,202.500s,202.100s,because,5,en-us,205.454833s
0.74588919,,0.52297002,202.900s,202.500s,these,5,en-us,205.454833s
0.74588919,,0.49032891,203.400s,202.900s,drugs,5,en-us,205.454833s
0.74588919,,0.61092907,204s,203.400s,are,5,en-us,205.454833s
0.74588919,,0.55310714,205s,204.200s,Maybe,5,en-us,205.454833s
0.6701405, along your way from Seoul for example and long away from families and I think that it's more over something more humanitarian than economics even if the economics is to take into account and as I say I don't think you can imagine she's really proud,0.35060832,205.800s,205.400s,along,5,en-us,223.215014s
0.6701405,,0.66288906,205.900s,205.800s,your,5,en-us,223.215014s
0.6701405,,0.63942569,206.200s,205.900s,way,5,en-us,223.215014s
0.6701405,,0.61025655,206.500s,206.200s,from,5,en-us,223.215014s
0.6701405,,0.70108491,206.900s,206.500s,Seoul,5,en-us,223.215014s
0.6701405,,0.66288906,207s,206.900s,for,5,en-us,223.215014s
0.6701405,,0.70543224,207.800s,207s,example,5,en-us,223.215014s
0.6701405,,0.5749563,208s,207.800s,and,5,en-us,223.215014s
0.6701405,,0.55596119,208.200s,208s,long,5,en-us,223.215014s
0.6701405,,0.54326755,208.500s,208.200s,away,5,en-us,223.215014s
0.6701405,,0.34870869,209s,208.500s,from,5,en-us,223.215014s
0.6701405,,0.69950163,209.700s,209s,families,5,en-us,223.215014s
0.6701405,,0.56432909,210.400s,210.200s,and,5,en-us,223.215014s
0.6701405,,0.7125051,210.500s,210.400s,I,5,en-us,223.215014s
0.6701405,,0.4786157,210.900s,210.500s,think,5,en-us,223.215014s
0.6701405,,0.67898411,211.200s,210.900s,that,5,en-us,223.215014s
0.6701405,,0.77197784,211.500s,211.200s,it's,5,en-us,223.215014s
0.6701405,,0.70494461,211.800s,211.500s,more,5,en-us,223.215014s
0.6701405,,0.70122451,212.300s,211.800s,over,5,en-us,223.215014s
0.6701405,,0.65041417,213s,212.300s,something,5,en-us,223.215014s
0.6701405,,0.81357861,213.900s,213.500s,more,5,en-us,223.215014s
0.6701405,,0.62472665,214.900s,213.900s,humanitarian,5,en-us,223.215014s
0.6701405,,0.91283858,215.200s,215s,than,5,en-us,223.215014s
0.6701405,,0.78046101,215.800s,215.200s,economics,5,en-us,223.215014s
0.6701405,,0.56251669,216.300s,215.800s,even,5,en-us,223.215014s
0.6701405,,0.6737141,216.700s,216.300s,if,5,en-us,223.215014s
0.6701405,,0.91283858,216.800s,216.700s,the,5,en-us,223.215014s
0.6701405,,0.76477236,217.300s,216.800s,economics,5,en-us,223.215014s
0.6701405,,0.91283858,217.500s,217.300s,is,5,en-us,223.215014s
0.6701405,,0.7125051,217.600s,217.500s,to,5,en-us,223.215014s
0.6701405,,0.77197784,217.900s,217.600s,take,5,en-us,223.215014s
0.6701405,,0.71967381,218.300s,218s,into,5,en-us,223.215014s
0.6701405,,0.39500183,218.800s,218.300s,account,5,en-us,223.215014s
0.6701405,,0.54413348,219.600s,219.100s,and,5,en-us,223.215014s
0.6701405,,0.7125051,219.900s,219.600s,as,5,en-us,223.215014s
0.6701405,,0.7125051,220s,219.900s,I,5,en-us,223.215014s
0.6701405,,0.70604056,220.300s,220s,say,5,en-us,223.215014s
0.6701405,,0.59525698,220.500s,220.300s,I,5,en-us,223.215014s
0.6701405,,0.81357861,220.800s,220.500s,don't,5,en-us,223.215014s
0.6701405,,0.48183435,221.100s,220.800s,think,5,en-us,223.215014s
0.6701405,,0.91283858,221.200s,221.100s,you,5,en-us,223.215014s
0.6701405,,0.68534613,221.400s,221.200s,can,5,en-us,223.215014s
0.6701405,,0.62292784,221.700s,221.400s,imagine,5,en-us,223.215014s
0.6701405,,0.75250214,221.900s,221.700s,she's,5,en-us,223.215014s
0.6701405,,0.76324743,222.200s,221.900s,really,5,en-us,223.215014s
0.6701405,,0.64832509,222.500s,222.200s,proud,5,en-us,223.215014s
0.70648825, longer way from Seoul for example and long away from families and I think that it's more over something more humanitarian than economics even if the economics is to take into account and as I say I don't think economics is really fun,0.37332344,205.800s,205.500s,longer,5,en-us,223.225037s
0.70648825,,0.68639964,206.100s,205.800s,way,5,en-us,223.225037s
0.70648825,,0.65495938,206.400s,206.100s,from,5,en-us,223.225037s
0.70648825,,0.69469333,206.800s,206.400s,Seoul,5,en-us,223.225037s
0.70648825,,0.91283858,207s,206.800s,for,5,en-us,223.225037s
0.70648825,,0.74208117,207.700s,207s,example,5,en-us,223.225037s
0.70648825,,0.91283858,207.900s,207.700s,and,5,en-us,223.225037s
0.70648825,,0.76648879,208.100s,207.900s,long,5,en-us,223.225037s
0.70648825,,0.72759825,208.400s,208.100s,away,5,en-us,223.225037s
0.70648825,,0.47841889,208.900s,208.400s,from,5,en-us,223.225037s
0.70648825,,0.76648873,209.700s,209s,families,5,en-us,223.225037s
0.70648825,,0.57285911,210.400s,210.200s,and,5,en-us,223.225037s
0.70648825,,0.91283858,210.500s,210.400s,I,5,en-us,223.225037s
0.70648825,,0.52513325,210.800s,210.500s,think,5,en-us,223.225037s
0.70648825,,0.72053581,211.200s,210.800s,that,5,en-us,223.225037s
0.70648825,,0.73280406,211.500s,211.200s,it's,5,en-us,223.225037s
0.70648825,,0.72759825,211.800s,211.500s,more,5,en-us,223.225037s
0.70648825,,0.70127481,212.300s,211.800s,over,5,en-us,223.225037s
0.70648825,,0.67128152,213s,212.300s,something,5,en-us,223.225037s
0.70648825,,0.91283858,213.800s,213.500s,more,5,en-us,223.225037s
0.70648825,,0.65075576,214.900s,213.800s,humanitarian,5,en-us,223.225037s
0.70648825,,0.91283858,215.200s,215s,than,5,en-us,223.225037s
0.70648825,,0.81534159,215.800s,215.200s,economics,5,en-us,223.225037s
0.70648825,,0.62183905,216.300s,215.800s,even,5,en-us,223.225037s
0.70648825,,0.71307892,216.700s,216.300s,if,5,en-us,223.225037s
0.70648825,,0.91283858,216.800s,216.700s,the,5,en-us,223.225037s
0.70648825,,0.77062517,217.300s,216.800s,economics,5,en-us,223.225037s
0.70648825,,0.72759825,217.500s,217.300s,is,5,en-us,223.225037s
0.70648825,,0.63077968,217.600s,217.500s,to,5,en-us,223.225037s
0.70648825,,0.72326541,218s,217.600s,take,5,en-us,223.225037s
0.70648825,,0.72759825,218.300s,218s,into,5,en-us,223.225037s
0.70648825,,0.47208738,218.800s,218.300s,account,5,en-us,223.225037s
0.70648825,,0.67910725,219.600s,219.100s,and,5,en-us,223.225037s
0.70648825,,0.72447324,219.900s,219.600s,as,5,en-us,223.225037s
0.70648825,,0.72053581,220s,219.900s,I,5,en-us,223.225037s
0.70648825,,0.69361985,220.300s,220s,say,5,en-us,223.225037s
0.70648825,,0.63077968,220.500s,220.300s,I,5,en-us,223.225037s
0.70648825,,0.84065205,220.900s,220.500s,don't,5,en-us,223.225037s
0.70648825,,0.55352753,221.100s,220.900s,think,5,en-us,223.225037s
0.70648825,,0.91283858,221.700s,221.100s,economics,5,en-us,223.225037s
0.70648825,,0.67910719,221.900s,221.700s,is,5,en-us,223.225037s
0.70648825,,0.53794187,222.200s,221.900s,really,5,en-us,223.225037s
0.70648825,,0.5344705,222.500s,222.200s,fun,5,en-us,223.225037s
0.85265458, I'm really glad that you brought into other countries into point because when comparing these unemployment rates between countries it's also important to see what kind of humanitarian AIDS most basic humanitarian rights that they give for their Labour's and thing is in Western countries its poor even for the unemployed people they take care of these people who they have all these different humanitarian AIDS if you were to go to the state's you have the Health Equity,0.91283858,224.600s,224.500s,I'm,6,en-us,254.265264s
0.85265458,,0.91283858,224.800s,224.600s,really,6,en-us,254.265264s
0.85265458,,0.91283858,225.100s,224.800s,glad,6,en-us,254.265264s
0.85265458,,0.91283858,225.300s,225.100s,that,6,en-us,254.265264s
0.85265458,,0.91283858,225.300s,225.300s,you,6,en-us,254.265264s
0.85265458,,0.91283858,225.600s,225.300s,brought,6,en-us,254.265264s
0.85265458,,0.91283858,225.800s,225.600s,into,6,en-us,254.265264s
0.85265458,,0.91283858,226.100s,225.800s,other,6,en-us,254.265264s
0.85265458,,0.91283858,226.500s,226.100s,countries,6,en-us,254.265264s
0.85265458,,0.91283858,226.700s,226.500s,into,6,en-us,254.265264s
0.85265458,,0.91283858,227s,226.700s,point,6,en-us,254.265264s
0.85265458,,0.91283858,227.700s,227s,because,6,en-us,254.265264s
0.85265458,,0.91283858,228.200s,227.700s,when,6,en-us,254.265264s
0.85265458,,0.91283858,228.800s,228.200s,comparing,6,en-us,254.265264s
0.85265458,,0.91283858,229.500s,228.800s,these,6,en-us,254.265264s
0.85265458,,0.91283858,230s,229.500s,unemployment,6,en-us,254.265264s
0.85265458,,0.91283858,230.200s,230s,rates,6,en-us,254.265264s
0.85265458,,0.91283858,230.600s,230.200s,between,6,en-us,254.265264s
0.85265458,,0.91283858,231s,230.600s,countries,6,en-us,254.265264s
0.85265458,,0.91283858,231.200s,231s,it's,6,en-us,254.265264s
0.85265458,,0.91283858,231.400s,231.200s,also,6,en-us,254.265264s
0.85265458,,0.91283858,231.800s,231.400s,important,6,en-us,254.265264s
0.85265458,,0.91283858,231.900s,231.800s,to,6,en-us,254.265264s
0.85265458,,0.91283858,232.100s,231.900s,see,6,en-us,254.265264s
0.85265458,,0.91283858,232.200s,232.100s,what,6,en-us,254.265264s
0.85265458,,0.91283858,232.500s,232.200s,kind,6,en-us,254.265264s
0.85265458,,0.91283858,232.700s,232.500s,of,6,en-us,254.265264s
0.85265458,,0.91283858,233.800s,233s,humanitarian,6,en-us,254.265264s
0.85265458,,0.91283858,234.300s,233.800s,AIDS,6,en-us,254.265264s
0.85265458,,0.91283858,236s,235.400s,most,6,en-us,254.265264s
0.85265458,,0.91283858,236.600s,236s,basic,6,en-us,254.265264s
0.85265458,,0.9101373,237.100s,236.600s,humanitarian,6,en-us,254.265264s
0.85265458,,0.91283858,237.400s,237.100s,rights,6,en-us,254.265264s
0.85265458,,0.91283858,237.600s,237.400s,that,6,en-us,254.265264s
0.85265458,,0.90303254,238.200s,237.600s,they,6,en-us,254.265264s
0.85265458,,0.91283858,238.900s,238.400s,give,6,en-us,254.265264s
0.85265458,,0.88496053,239.100s,238.900s,for,6,en-us,254.265264s
0.85265458,,0.91283858,239.700s,239.100s,their,6,en-us,254.265264s
0.85265458,,0.91283858,240.900s,240.300s,Labour's,6,en-us,254.265264s
0.85265458,,0.82477075,241.500s,241.400s,and,6,en-us,254.265264s
0.85265458,,0.91283858,241.700s,241.500s,thing,6,en-us,254.265264s
0.85265458,,0.88062179,242s,241.700s,is,6,en-us,254.265264s
0.85265458,,0.91283858,242.100s,242s,in,6,en-us,254.265264s
0.85265458,,0.91283858,242.400s,242.100s,Western,6,en-us,254.265264s
0.85265458,,0.87804019,242.900s,242.400s,countries,6,en-us,254.265264s
0.85265458,,0.70410782,243.200s,242.900s,its,6,en-us,254.265264s
0.85265458,,0.70581913,243.500s,243.200s,poor,6,en-us,254.265264s
0.85265458,,0.91283858,243.800s,243.500s,even,6,en-us,254.265264s
0.85265458,,0.80705851,243.900s,243.800s,for,6,en-us,254.265264s
0.85265458,,0.89648187,244s,243.900s,the,6,en-us,254.265264s
0.85265458,,0.91283858,244.600s,244s,unemployed,6,en-us,254.265264s
0.85265458,,0.71041298,245.200s,244.600s,people,6,en-us,254.265264s
0.85265458,,0.91283858,245.600s,245.400s,they,6,en-us,254.265264s
0.85265458,,0.72791874,246s,245.600s,take,6,en-us,254.265264s
0.85265458,,0.83135027,246.300s,246s,care,6,en-us,254.265264s
0.85265458,,0.91283858,246.400s,246.300s,of,6,en-us,254.265264s
0.85265458,,0.87254685,246.600s,246.400s,these,6,en-us,254.265264s
0.85265458,,0.75305104,246.800s,246.600s,people,6,en-us,254.265264s
0.85265458,,0.72791874,247.100s,246.800s,who,6,en-us,254.265264s
0.85265458,,0.91283858,248.100s,248s,they,6,en-us,254.265264s
0.85265458,,0.71802837,248.300s,248.100s,have,6,en-us,254.265264s
0.85265458,,0.91283858,248.400s,248.300s,all,6,en-us,254.265264s
0.85265458,,0.72595298,248.600s,248.400s,these,6,en-us,254.265264s
0.85265458,,0.69002241,248.900s,248.600s,different,6,en-us,254.265264s
0.85265458,,0.91283858,249.500s,248.900s,humanitarian,6,en-us,254.265264s
0.85265458,,0.8561309,249.900s,249.500s,AIDS,6,en-us,254.265264s
0.85265458,,0.91283858,250.200s,250.100s,if,6,en-us,254.265264s
0.85265458,,0.91283858,250.300s,250.200s,you,6,en-us,254.265264s
0.85265458,,0.71391642,250.400s,250.300s,were,6,en-us,254.265264s
0.85265458,,0.71391642,250.500s,250.400s,to,6,en-us,254.265264s
0.85265458,,0.72396326,250.600s,250.500s,go,6,en-us,254.265264s
0.85265458,,0.6369434,251.300s,250.600s,to,6,en-us,254.265264s
0.85265458,,0.91283858,251.600s,251.500s,the,6,en-us,254.265264s
0.85265458,,0.72060078,252.200s,251.600s,state's,6,en-us,254.265264s
0.85265458,,0.7169978,252.300s,252.200s,you,6,en-us,254.265264s
0.85265458,,0.59666812,252.900s,252.300s,have,6,en-us,254.265264s
