results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.77613431,,0.91283858,133.500s,133.100s,this,2,en-us,155.070841s
0.77613431,,0.86540681,135.200s,134.600s,referring,2,en-us,155.070841s
0.77613431,,0.8591851,135.300s,135.200s,to,2,en-us,155.070841s
0.77613431,,0.91283858,135.800s,135.300s,Chinese,2,en-us,155.070841s
0.77613431,,0.90213788,135.900s,135.800s,and,2,en-us,155.070841s
0.77613431,,0.76019967,136.600s,135.900s,Japanese,2,en-us,155.070841s
0.77613431,,0.91283858,137.200s,137s,so,2,en-us,155.070841s
0.77613431,,0.87994915,137.700s,137.200s,like,2,en-us,155.070841s
0.77613431,,0.76780272,138.200s,137.700s,the,2,en-us,155.070841s
0.77613431,,0.8964774,139.800s,138.800s,definition,2,en-us,155.070841s
0.77613431,,0.77093178,140.100s,139.800s,of,2,en-us,155.070841s
0.77613431,,0.91283858,141.100s,140.100s,refugees,2,en-us,155.070841s
0.77613431,,0.85203129,141.700s,141.100s,or,2,en-us,155.070841s
0.77613431,,0.36170772,143s,142.500s,like,2,en-us,155.070841s
0.77613431,,0.71562433,143.900s,143.200s,refrigerator,2,en-us,155.070841s
0.77613431,,0.79755348,144.600s,143.900s,supposed,2,en-us,155.070841s
0.77613431,,0.83377492,144.800s,144.600s,to,2,en-us,155.070841s
0.77613431,,0.64790154,145.100s,144.800s,be,2,en-us,155.070841s
0.77613431,,0.56845963,145.800s,145.100s,refugees,2,en-us,155.070841s
0.77613431,,0.48090187,146.400s,145.800s,because,2,en-us,155.070841s
0.77613431,,0.91283858,146.800s,146.600s,they,2,en-us,155.070841s
0.77613431,,0.91283858,147s,146.800s,have,2,en-us,155.070841s
0.77613431,,0.51702285,147.500s,147s,certain,2,en-us,155.070841s
0.77613431,,0.53889257,148s,147.500s,problems,2,en-us,155.070841s
0.77613431,,0.69733447,148.100s,148s,in,2,en-us,155.070841s
0.77613431,,0.91283858,148.300s,148.100s,their,2,en-us,155.070841s
0.77613431,,0.84307849,148.800s,148.300s,countries,2,en-us,155.070841s
0.77613431,,0.53889275,149.200s,148.800s,that,2,en-us,155.070841s
0.77613431,,0.51960063,149.700s,149.200s,were,2,en-us,155.070841s
0.77613431,,0.48693588,150.400s,150s,or,2,en-us,155.070841s
0.77613431,,0.87159729,151.200s,150.600s,religious,2,en-us,155.070841s
0.77613431,,0.75383991,151.800s,151.200s,problems,2,en-us,155.070841s
0.77613431,,0.72299814,152.300s,152.100s,but,2,en-us,155.070841s
0.77613431,,0.6741547,152.800s,152.300s,then,2,en-us,155.070841s
0.77613431,,0.71999341,153.300s,153s,in,2,en-us,155.070841s
0.77613431,,0.61294264,154.500s,153.300s,Japan,2,en-us,155.070841s
0.80358195, first one thing that I couldn't really understand this referring to Chinese and Japanese so like the definition of refugees or refuges are supposed to be refugees because they have certain problems in their countries that were or religious problems but then in Japan,0.91283858,131s,130.400s,first,1,en-us,155.110931s
0.80358195,,0.91283858,131.200s,131s,one,1,en-us,155.110931s
0.80358195,,0.91283858,131.500s,131.200s,thing,1,en-us,155.110931s
0.80358195,,0.91283858,131.700s,131.500s,that,1,en-us,155.110931s
0.80358195,,0.91283858,131.900s,131.700s,I,1,en-us,155.110931s
0.80358195,,0.91283858,132.400s,131.900s,couldn't,1,en-us,155.110931s
0.80358195,,0.91283858,132.500s,132.400s,really,1,en-us,155.110931s
0.80358195,,0.91283858,133.100s,132.500s,understand,1,en-us,155.110931s
0.80358195,,0.91283858,133.600s,133.100s,this,1,en-us,155.110931s
0.80358195,,0.91283858,135.200s,134.500s,referring,1,en-us,155.110931s
0.80358195,,0.91283858,135.400s,135.200s,to,1,en-us,155.110931s
0.80358195,,0.91283858,135.800s,135.400s,Chinese,1,en-us,155.110931s
0.80358195,,0.91283858,136s,135.800s,and,1,en-us,155.110931s
0.80358195,,0.91283858,136.600s,136s,Japanese,1,en-us,155.110931s
0.80358195,,0.91283858,137.200s,137s,so,1,en-us,155.110931s
0.80358195,,0.91283858,137.700s,137.200s,like,1,en-us,155.110931s
0.80358195,,0.91283858,138.200s,137.700s,the,1,en-us,155.110931s
0.80358195,,0.91283858,139.700s,138.700s,definition,1,en-us,155.110931s
0.80358195,,0.91283858,140.100s,139.700s,of,1,en-us,155.110931s
0.80358195,,0.91283858,141.100s,140.100s,refugees,1,en-us,155.110931s
0.80358195,,0.91283858,141.600s,141.100s,or,1,en-us,155.110931s
0.80358195,,0.35216561,143.800s,143.400s,refuges,1,en-us,155.110931s
0.80358195,,0.91283858,143.900s,143.800s,are,1,en-us,155.110931s
0.80358195,,0.71028751,144.600s,143.900s,supposed,1,en-us,155.110931s
0.80358195,,0.62080979,144.700s,144.600s,to,1,en-us,155.110931s
0.80358195,,0.67914826,145.100s,144.700s,be,1,en-us,155.110931s
0.80358195,,0.64432353,145.800s,145.100s,refugees,1,en-us,155.110931s
0.80358195,,0.58345199,146.400s,145.800s,because,1,en-us,155.110931s
0.80358195,,0.91283858,146.800s,146.600s,they,1,en-us,155.110931s
0.80358195,,0.76366287,147s,146.800s,have,1,en-us,155.110931s
0.80358195,,0.57338399,147.500s,147s,certain,1,en-us,155.110931s
0.80358195,,0.60685492,148s,147.500s,problems,1,en-us,155.110931s
0.80358195,,0.71911812,148.100s,148s,in,1,en-us,155.110931s
0.80358195,,0.91283858,148.300s,148.100s,their,1,en-us,155.110931s
0.80358195,,0.76799899,148.800s,148.300s,countries,1,en-us,155.110931s
0.80358195,,0.69410616,149.100s,148.800s,that,1,en-us,155.110931s
0.80358195,,0.63609713,149.700s,149.200s,were,1,en-us,155.110931s
0.80358195,,0.72041351,150.200s,150s,or,1,en-us,155.110931s
0.80358195,,0.91283858,151.200s,150.600s,religious,1,en-us,155.110931s
0.80358195,,0.72169036,151.800s,151.200s,problems,1,en-us,155.110931s
0.80358195,,0.70212758,152.300s,152.100s,but,1,en-us,155.110931s
0.80358195,,0.70337844,152.800s,152.300s,then,1,en-us,155.110931s
0.80358195,,0.6634053,153.300s,152.900s,in,1,en-us,155.110931s
0.80358195,,0.6742186,154.400s,153.300s,Japan,1,en-us,155.110931s
0.75138289, there are some problems in China and those people can like apply for being Korean refugees but then I don't know about any water or really just problems in Japan so and many other like European countries it's mostly the middle is to confuse that have were and refugees,0.91283858,155.900s,155.700s,there,2,en-us,179.275603s
0.75138289,,0.91283858,156s,155.900s,are,2,en-us,179.275603s
0.75138289,,0.91283858,156.500s,156s,some,2,en-us,179.275603s
0.75138289,,0.91283858,157.100s,156.700s,problems,2,en-us,179.275603s
0.75138289,,0.91283858,157.300s,157.100s,in,2,en-us,179.275603s
0.75138289,,0.91283858,157.800s,157.300s,China,2,en-us,179.275603s
0.75138289,,0.91283858,158.300s,157.800s,and,2,en-us,179.275603s
0.75138289,,0.91283858,159.100s,158.900s,those,2,en-us,179.275603s
0.75138289,,0.91283858,159.700s,159.100s,people,2,en-us,179.275603s
0.75138289,,0.91283858,160.700s,159.900s,can,2,en-us,179.275603s
0.75138289,,0.91283858,161.900s,161.400s,like,2,en-us,179.275603s
0.75138289,,0.34932756,163.400s,163s,apply,2,en-us,179.275603s
0.75138289,,0.54903454,163.900s,163.400s,for,2,en-us,179.275603s
0.75138289,,0.91283858,164.400s,164.100s,being,2,en-us,179.275603s
0.75138289,,0.83296555,164.800s,164.400s,Korean,2,en-us,179.275603s
0.75138289,,0.74307132,165.300s,164.800s,refugees,2,en-us,179.275603s
0.75138289,,0.7263301,165.700s,165.600s,but,2,en-us,179.275603s
0.75138289,,0.66232598,166.100s,165.700s,then,2,en-us,179.275603s
0.75138289,,0.91283858,166.200s,166.100s,I,2,en-us,179.275603s
0.75138289,,0.64311516,166.800s,166.200s,don't,2,en-us,179.275603s
0.75138289,,0.7263301,167.100s,166.800s,know,2,en-us,179.275603s
0.75138289,,0.64311516,167.400s,167.100s,about,2,en-us,179.275603s
0.75138289,,0.69748372,167.800s,167.400s,any,2,en-us,179.275603s
0.75138289,,0.72422677,168.500s,168.100s,water,2,en-us,179.275603s
0.75138289,,0.34932756,169s,168.500s,or,2,en-us,179.275603s
0.75138289,,0.73481905,169.500s,169.200s,really,2,en-us,179.275603s
0.75138289,,0.57890755,169.700s,169.500s,just,2,en-us,179.275603s
0.75138289,,0.91283858,170.200s,169.700s,problems,2,en-us,179.275603s
0.75138289,,0.91283858,170.300s,170.200s,in,2,en-us,179.275603s
0.75138289,,0.57188457,170.700s,170.300s,Japan,2,en-us,179.275603s
0.75138289,,0.60371619,171.200s,170.700s,so,2,en-us,179.275603s
0.75138289,,0.69219935,171.600s,171.300s,and,2,en-us,179.275603s
0.75138289,,0.62694061,172s,171.600s,many,2,en-us,179.275603s
0.75138289,,0.83296555,172.400s,172s,other,2,en-us,179.275603s
0.75138289,,0.65634227,172.800s,172.400s,like,2,en-us,179.275603s
0.75138289,,0.91283858,173.500s,172.900s,European,2,en-us,179.275603s
0.75138289,,0.72816229,174s,173.500s,countries,2,en-us,179.275603s
0.75138289,,0.91283858,174.300s,174.200s,it's,2,en-us,179.275603s
0.75138289,,0.72111547,174.900s,174.300s,mostly,2,en-us,179.275603s
0.75138289,,0.39320233,175s,174.900s,the,2,en-us,179.275603s
0.75138289,,0.91283858,175.400s,175s,middle,2,en-us,179.275603s
0.75138289,,0.67061633,175.700s,175.400s,is,2,en-us,179.275603s
0.75138289,,0.88023978,175.800s,175.700s,to,2,en-us,179.275603s
0.75138289,,0.6927917,176.400s,175.800s,confuse,2,en-us,179.275603s
0.75138289,,0.5035966,176.600s,176.400s,that,2,en-us,179.275603s
0.75138289,,0.70110649,177s,176.600s,have,2,en-us,179.275603s
0.75138289,,0.63483351,177.800s,177.300s,were,2,en-us,179.275603s
0.75138289,,0.79353285,178.100s,177.800s,and,2,en-us,179.275603s
0.75138289,,0.7230407,178.700s,178.100s,refugees,2,en-us,179.275603s
0.85544825, there are some problems in China and those people can like apply for being Korean refugees but I don't know about any water or religious problems in Japan so and many other like European countries it's mostly the middle is two countries that have were and Refugee problem,0.91283858,155.900s,155.700s,there,1,en-us,179.456011s
0.85544825,,0.91283858,156s,155.900s,are,1,en-us,179.456011s
0.85544825,,0.91283858,156.500s,156s,some,1,en-us,179.456011s
0.85544825,,0.91283858,157.100s,156.700s,problems,1,en-us,179.456011s
0.85544825,,0.91283858,157.300s,157.100s,in,1,en-us,179.456011s
0.85544825,,0.91283858,157.800s,157.300s,China,1,en-us,179.456011s
0.85544825,,0.91283858,158.300s,157.800s,and,1,en-us,179.456011s
0.85544825,,0.91283858,159.100s,158.900s,those,1,en-us,179.456011s
0.85544825,,0.91283858,159.700s,159.100s,people,1,en-us,179.456011s
0.85544825,,0.91283858,160.700s,159.900s,can,1,en-us,179.456011s
0.85544825,,0.91283858,161.900s,161.500s,like,1,en-us,179.456011s
0.85544825,,0.91283858,163.400s,163s,apply,1,en-us,179.456011s
0.85544825,,0.91283858,163.900s,163.400s,for,1,en-us,179.456011s
0.85544825,,0.91283858,164.400s,164.100s,being,1,en-us,179.456011s
0.85544825,,0.91283858,164.800s,164.400s,Korean,1,en-us,179.456011s
0.85544825,,0.91283858,165.300s,164.800s,refugees,1,en-us,179.456011s
0.85544825,,0.91283858,166.100s,165.700s,but,1,en-us,179.456011s
0.85544825,,0.91283858,166.200s,166.100s,I,1,en-us,179.456011s
0.85544825,,0.91283858,166.800s,166.200s,don't,1,en-us,179.456011s
0.85544825,,0.91283858,167.100s,166.800s,know,1,en-us,179.456011s
0.85544825,,0.91283858,167.400s,167.100s,about,1,en-us,179.456011s
0.85544825,,0.91283858,167.800s,167.400s,any,1,en-us,179.456011s
0.85544825,,0.64371377,168.500s,168s,water,1,en-us,179.456011s
0.85544825,,0.72906065,169s,168.500s,or,1,en-us,179.456011s
0.85544825,,0.91283858,169.700s,169.200s,religious,1,en-us,179.456011s
0.85544825,,0.91283858,170.200s,169.700s,problems,1,en-us,179.456011s
0.85544825,,0.91283858,170.300s,170.200s,in,1,en-us,179.456011s
0.85544825,,0.70562601,170.700s,170.300s,Japan,1,en-us,179.456011s
0.85544825,,0.70842391,171.200s,170.700s,so,1,en-us,179.456011s
0.85544825,,0.74200827,171.600s,171.300s,and,1,en-us,179.456011s
0.85544825,,0.72179723,172s,171.600s,many,1,en-us,179.456011s
0.85544825,,0.9104054,172.400s,172s,other,1,en-us,179.456011s
0.85544825,,0.74052191,172.800s,172.400s,like,1,en-us,179.456011s
0.85544825,,0.91283858,173.500s,172.900s,European,1,en-us,179.456011s
0.85544825,,0.82929099,174s,173.500s,countries,1,en-us,179.456011s
0.85544825,,0.91283858,174.300s,174.200s,it's,1,en-us,179.456011s
0.85544825,,0.82929099,174.800s,174.300s,mostly,1,en-us,179.456011s
0.85544825,,0.69610387,175s,174.800s,the,1,en-us,179.456011s
0.85544825,,0.91283858,175.400s,175s,middle,1,en-us,179.456011s
0.85544825,,0.75663537,175.700s,175.400s,is,1,en-us,179.456011s
0.85544825,,0.76198655,175.800s,175.700s,two,1,en-us,179.456011s
0.85544825,,0.89838046,176.400s,175.800s,countries,1,en-us,179.456011s
0.85544825,,0.71037936,176.600s,176.400s,that,1,en-us,179.456011s
0.85544825,,0.67758912,177s,176.600s,have,1,en-us,179.456011s
0.85544825,,0.71897769,177.800s,177.300s,were,1,en-us,179.456011s
0.85544825,,0.89616972,178.200s,177.800s,and,1,en-us,179.456011s
0.85544825,,0.91283858,178.700s,178.200s,Refugee,1,en-us,179.456011s
0.85544825,,0.91283858,179.100s,178.700s,problem,1,en-us,179.456011s
0.91283858, so,0.91283858,182.500s,181.900s,so,2,en-us,183.054152s
0.72901338, there,0.72901338,184.400s,183.700s,there,2,en-us,184.938415s
0.8660351, so there,0.91018444,182.500s,181.900s,so,1,en-us,185.038641s
0.8660351,,0.82188582,184s,183.700s,there,1,en-us,185.038641s
0.91283822, one of the main reasons that I disagree with accepting refugees is that the problem in Yemen and many other countries that like Syria it's mostly the problem of religion and so this religious problem is did to Islam and like Islam has mainly to Ghost sunnis and Shiites as far as I remember and these two groups are fighting,0.91283858,187.400s,187.200s,one,2,en-us,216.610071s
0.91283822,,0.91283858,187.500s,187.400s,of,2,en-us,216.610071s
0.91283822,,0.91283858,187.600s,187.500s,the,2,en-us,216.610071s
0.91283822,,0.91283858,187.900s,187.600s,main,2,en-us,216.610071s
0.91283822,,0.91283858,188.200s,187.900s,reasons,2,en-us,216.610071s
0.91283822,,0.91283858,188.400s,188.200s,that,2,en-us,216.610071s
0.91283822,,0.91283858,188.500s,188.400s,I,2,en-us,216.610071s
0.91283822,,0.91283858,189.200s,188.500s,disagree,2,en-us,216.610071s
0.91283822,,0.91283858,189.600s,189.200s,with,2,en-us,216.610071s
0.91283822,,0.91283858,190.100s,189.600s,accepting,2,en-us,216.610071s
0.91283822,,0.91283858,190.800s,190.100s,refugees,2,en-us,216.610071s
0.91283822,,0.91283858,191.300s,191.100s,is,2,en-us,216.610071s
0.91283822,,0.91283858,191.700s,191.300s,that,2,en-us,216.610071s
0.91283822,,0.91283858,193.200s,192.500s,the,2,en-us,216.610071s
0.91283822,,0.91283858,193.800s,193.200s,problem,2,en-us,216.610071s
0.91283822,,0.91283858,194s,193.800s,in,2,en-us,216.610071s
0.91283822,,0.91283858,194.500s,194s,Yemen,2,en-us,216.610071s
0.91283822,,0.91283858,194.800s,194.500s,and,2,en-us,216.610071s
0.91283822,,0.91283858,195.100s,194.800s,many,2,en-us,216.610071s
0.91283822,,0.91283858,195.400s,195.100s,other,2,en-us,216.610071s
0.91283822,,0.91283858,195.900s,195.400s,countries,2,en-us,216.610071s
0.91283822,,0.91283858,196.400s,195.900s,that,2,en-us,216.610071s
0.91283822,,0.91283858,197.100s,196.600s,like,2,en-us,216.610071s
0.91283822,,0.91283858,198s,197.300s,Syria,2,en-us,216.610071s
0.91283822,,0.91283858,198.600s,198.300s,it's,2,en-us,216.610071s
0.91283822,,0.91283858,199.300s,198.600s,mostly,2,en-us,216.610071s
0.91283822,,0.91283858,199.500s,199.300s,the,2,en-us,216.610071s
0.91283822,,0.91283858,200.200s,199.500s,problem,2,en-us,216.610071s
0.91283822,,0.91283858,200.700s,200.200s,of,2,en-us,216.610071s
0.91283822,,0.91283858,201.400s,200.700s,religion,2,en-us,216.610071s
0.91283822,,0.91283858,202.500s,201.900s,and,2,en-us,216.610071s
0.91283822,,0.91283858,204.500s,204.300s,so,2,en-us,216.610071s
0.91283822,,0.91283858,204.800s,204.500s,this,2,en-us,216.610071s
0.91283822,,0.91283858,205.300s,204.800s,religious,2,en-us,216.610071s
0.91283822,,0.91283858,205.700s,205.300s,problem,2,en-us,216.610071s
0.91283822,,0.91283858,206.100s,205.700s,is,2,en-us,216.610071s
0.91283822,,0.91283858,206.500s,206.300s,did,2,en-us,216.610071s
0.91283822,,0.91283858,206.700s,206.500s,to,2,en-us,216.610071s
0.91283822,,0.91283858,207.300s,206.700s,Islam,2,en-us,216.610071s
0.91283822,,0.91283858,207.800s,207.500s,and,2,en-us,216.610071s
0.91283822,,0.91283858,208.100s,207.800s,like,2,en-us,216.610071s
0.91283822,,0.91283858,208.500s,208.100s,Islam,2,en-us,216.610071s
0.91283822,,0.91283858,208.900s,208.500s,has,2,en-us,216.610071s
0.91283822,,0.91283858,209.600s,209.100s,mainly,2,en-us,216.610071s
0.91283822,,0.91283858,210.400s,209.600s,to,2,en-us,216.610071s
0.91283822,,0.91283858,211s,210.400s,Ghost,2,en-us,216.610071s
0.91283822,,0.91283858,211.500s,211s,sunnis,2,en-us,216.610071s
0.91283822,,0.91283858,211.800s,211.500s,and,2,en-us,216.610071s
0.91283822,,0.91283858,212.400s,211.800s,Shiites,2,en-us,216.610071s
0.91283822,,0.91283858,213.200s,212.700s,as,2,en-us,216.610071s
0.91283822,,0.91283858,213.400s,213.200s,far,2,en-us,216.610071s
0.91283822,,0.91283858,213.600s,213.400s,as,2,en-us,216.610071s
0.91283822,,0.91283858,213.600s,213.600s,I,2,en-us,216.610071s
0.91283822,,0.91283858,214.200s,213.600s,remember,2,en-us,216.610071s
0.91283822,,0.91283858,214.900s,214.400s,and,2,en-us,216.610071s
0.91283822,,0.91283858,215.400s,214.900s,these,2,en-us,216.610071s
0.91283822,,0.91283858,215.600s,215.400s,two,2,en-us,216.610071s
0.91283822,,0.91283858,215.900s,215.600s,groups,2,en-us,216.610071s
0.91283822,,0.91283858,216.100s,215.900s,are,2,en-us,216.610071s
0.91283822,,0.91283858,216.400s,216.100s,fighting,2,en-us,216.610071s
0.91283822, one of the main reason that I disagree with accepting refugees is that the problem in Yemen and many other countries that like Syria it's mostly the problem of religion and so this religious problem is due to Islam and like Islam has mainly two groups sunnis and Shiites as far as I remember and these two groups are fighting,0.91283858,187.300s,187.100s,one,1,en-us,216.620093s
0.91283822,,0.91283858,187.500s,187.300s,of,1,en-us,216.620093s
0.91283822,,0.91283858,187.600s,187.500s,the,1,en-us,216.620093s
0.91283822,,0.91283858,187.900s,187.600s,main,1,en-us,216.620093s
0.91283822,,0.91283858,188.200s,187.900s,reason,1,en-us,216.620093s
0.91283822,,0.91283858,188.500s,188.200s,that,1,en-us,216.620093s
0.91283822,,0.91283858,188.500s,188.500s,I,1,en-us,216.620093s
0.91283822,,0.91283858,189.200s,188.500s,disagree,1,en-us,216.620093s
0.91283822,,0.91283858,189.600s,189.200s,with,1,en-us,216.620093s
0.91283822,,0.91283858,190.100s,189.600s,accepting,1,en-us,216.620093s
0.91283822,,0.91283858,190.700s,190.100s,refugees,1,en-us,216.620093s
0.91283822,,0.91283858,191.300s,191s,is,1,en-us,216.620093s
0.91283822,,0.91283858,191.700s,191.300s,that,1,en-us,216.620093s
0.91283822,,0.91283858,193.200s,192.500s,the,1,en-us,216.620093s
0.91283822,,0.91283858,193.800s,193.200s,problem,1,en-us,216.620093s
0.91283822,,0.91283858,194s,193.800s,in,1,en-us,216.620093s
0.91283822,,0.91283858,194.500s,194s,Yemen,1,en-us,216.620093s
0.91283822,,0.91283858,194.800s,194.500s,and,1,en-us,216.620093s
0.91283822,,0.91283858,195.100s,194.800s,many,1,en-us,216.620093s
0.91283822,,0.91283858,195.400s,195.100s,other,1,en-us,216.620093s
0.91283822,,0.91283858,196s,195.400s,countries,1,en-us,216.620093s
0.91283822,,0.91283858,196.300s,196s,that,1,en-us,216.620093s
0.91283822,,0.91283858,197.100s,196.600s,like,1,en-us,216.620093s
0.91283822,,0.91283858,198s,197.300s,Syria,1,en-us,216.620093s
0.91283822,,0.91283858,198.600s,198.300s,it's,1,en-us,216.620093s
0.91283822,,0.91283858,199.300s,198.600s,mostly,1,en-us,216.620093s
0.91283822,,0.91283858,199.500s,199.300s,the,1,en-us,216.620093s
0.91283822,,0.91283858,200.200s,199.500s,problem,1,en-us,216.620093s
0.91283822,,0.91283858,200.700s,200.200s,of,1,en-us,216.620093s
0.91283822,,0.91283858,201.400s,200.700s,religion,1,en-us,216.620093s
0.91283822,,0.91283858,202.500s,201.800s,and,1,en-us,216.620093s
0.91283822,,0.91283858,204.500s,204.300s,so,1,en-us,216.620093s
0.91283822,,0.91283858,204.800s,204.500s,this,1,en-us,216.620093s
0.91283822,,0.91283858,205.300s,204.800s,religious,1,en-us,216.620093s
0.91283822,,0.91283858,205.700s,205.300s,problem,1,en-us,216.620093s
0.91283822,,0.91283858,206.100s,205.700s,is,1,en-us,216.620093s
0.91283822,,0.91283858,206.500s,206.200s,due,1,en-us,216.620093s
0.91283822,,0.91283858,206.700s,206.500s,to,1,en-us,216.620093s
0.91283822,,0.91283858,207.300s,206.700s,Islam,1,en-us,216.620093s
0.91283822,,0.91283858,207.800s,207.500s,and,1,en-us,216.620093s
0.91283822,,0.91283858,208.100s,207.800s,like,1,en-us,216.620093s
0.91283822,,0.91283858,208.500s,208.100s,Islam,1,en-us,216.620093s
0.91283822,,0.91283858,208.900s,208.500s,has,1,en-us,216.620093s
0.91283822,,0.91283858,209.600s,209.100s,mainly,1,en-us,216.620093s
0.91283822,,0.91283858,210.400s,209.600s,two,1,en-us,216.620093s
0.91283822,,0.91283858,210.900s,210.400s,groups,1,en-us,216.620093s
0.91283822,,0.91283858,211.500s,211s,sunnis,1,en-us,216.620093s
0.91283822,,0.91283858,211.800s,211.500s,and,1,en-us,216.620093s
0.91283822,,0.91283858,212.500s,211.800s,Shiites,1,en-us,216.620093s
0.91283822,,0.91283858,213.200s,212.700s,as,1,en-us,216.620093s
0.91283822,,0.91283858,213.400s,213.200s,far,1,en-us,216.620093s
0.91283822,,0.91283858,213.600s,213.400s,as,1,en-us,216.620093s
0.91283822,,0.91283858,213.600s,213.600s,I,1,en-us,216.620093s
0.91283822,,0.91283858,214.200s,213.600s,remember,1,en-us,216.620093s
0.91283822,,0.91283858,214.900s,214.400s,and,1,en-us,216.620093s
0.91283822,,0.91283858,215.400s,214.900s,these,1,en-us,216.620093s
0.91283822,,0.91283858,215.600s,215.400s,two,1,en-us,216.620093s
0.91283822,,0.91283858,215.900s,215.600s,groups,1,en-us,216.620093s
0.91283822,,0.91283858,216.100s,215.900s,are,1,en-us,216.620093s
0.91283822,,0.91283858,216.400s,216.100s,fighting,1,en-us,216.620093s
0.80717272, each other but then the Saudi Saudi Arabia and many other middle is confused who bleep who have National religion of Islam or not accepting refugees when they are the main cause of the so I don't think like it when Islam's or not of sexy instruments,0.91283858,217s,216.800s,each,2,en-us,242.408439s
0.80717272,,0.91283858,217.300s,217s,other,2,en-us,242.408439s
0.80717272,,0.91283858,218.600s,218.300s,but,2,en-us,242.408439s
0.80717272,,0.91283858,219.100s,218.600s,then,2,en-us,242.408439s
0.80717272,,0.91283858,219.700s,219.600s,the,2,en-us,242.408439s
0.80717272,,0.91283858,220.200s,219.700s,Saudi,2,en-us,242.408439s
0.80717272,,0.91283858,220.600s,220.200s,Saudi,2,en-us,242.408439s
0.80717272,,0.91283858,221.300s,220.600s,Arabia,2,en-us,242.408439s
0.80717272,,0.91283858,221.500s,221.300s,and,2,en-us,242.408439s
0.80717272,,0.91283858,221.800s,221.500s,many,2,en-us,242.408439s
0.80717272,,0.91283858,222.300s,221.800s,other,2,en-us,242.408439s
0.80717272,,0.91283858,223s,222.700s,middle,2,en-us,242.408439s
0.80717272,,0.91283858,223.300s,223s,is,2,en-us,242.408439s
0.80717272,,0.55841446,223.700s,223.300s,confused,2,en-us,242.408439s
0.80717272,,0.91283858,224s,223.700s,who,2,en-us,242.408439s
0.80717272,,0.75896782,224.500s,224s,bleep,2,en-us,242.408439s
0.80717272,,0.60357457,225.800s,225.200s,who,2,en-us,242.408439s
0.80717272,,0.71274549,226.300s,225.800s,have,2,en-us,242.408439s
0.80717272,,0.91283858,227.400s,226.900s,National,2,en-us,242.408439s
0.80717272,,0.90507817,227.800s,227.400s,religion,2,en-us,242.408439s
0.80717272,,0.72934943,228s,227.800s,of,2,en-us,242.408439s
0.80717272,,0.81666505,228.500s,228s,Islam,2,en-us,242.408439s
0.80717272,,0.69193852,228.800s,228.600s,or,2,en-us,242.408439s
0.80717272,,0.8006261,229.200s,228.800s,not,2,en-us,242.408439s
0.80717272,,0.72646815,230.400s,229.200s,accepting,2,en-us,242.408439s
0.80717272,,0.67938298,231.200s,230.500s,refugees,2,en-us,242.408439s
0.80717272,,0.91283858,231.600s,231.400s,when,2,en-us,242.408439s
0.80717272,,0.7141794,231.800s,231.600s,they,2,en-us,242.408439s
0.80717272,,0.74366647,231.900s,231.800s,are,2,en-us,242.408439s
0.80717272,,0.91283858,232s,231.900s,the,2,en-us,242.408439s
0.80717272,,0.71073085,232.600s,232s,main,2,en-us,242.408439s
0.80717272,,0.89607459,233.500s,233.100s,cause,2,en-us,242.408439s
0.80717272,,0.66138965,233.700s,233.500s,of,2,en-us,242.408439s
0.80717272,,0.70258927,233.900s,233.700s,the,2,en-us,242.408439s
0.80717272,,0.68203825,235.100s,234.500s,so,2,en-us,242.408439s
0.80717272,,0.74366647,235.400s,235.300s,I,2,en-us,242.408439s
0.80717272,,0.664828,235.800s,235.400s,don't,2,en-us,242.408439s
0.80717272,,0.67396539,236.900s,236.500s,think,2,en-us,242.408439s
0.80717272,,0.71873885,237.600s,237.200s,like,2,en-us,242.408439s
0.80717272,,0.7221548,238.300s,237.900s,it,2,en-us,242.408439s
0.80717272,,0.86044091,238.500s,238.300s,when,2,en-us,242.408439s
0.80717272,,0.91283858,239s,238.500s,Islam's,2,en-us,242.408439s
0.80717272,,0.91283858,239.200s,239s,or,2,en-us,242.408439s
0.80717272,,0.91283858,239.500s,239.200s,not,2,en-us,242.408439s
0.80717272,,0.91283858,239.700s,239.500s,of,2,en-us,242.408439s
0.80717272,,0.57010353,240s,239.700s,sexy,2,en-us,242.408439s
0.80717272,,0.71973372,240.900s,240s,instruments,2,en-us,242.408439s
0.8074348, each other but then the Saudi Saudi Arabia and many other middle is confused horribly who have National religion of Islam or not accepting refugees when they are the main cause of the so I don't think like it when Islam's or lot of sex with instruments,0.91283858,216.900s,216.700s,each,1,en-us,242.929617s
0.8074348,,0.91283858,217.400s,216.900s,other,1,en-us,242.929617s
0.8074348,,0.91283858,218.600s,218.300s,but,1,en-us,242.929617s
0.8074348,,0.91283858,219.100s,218.600s,then,1,en-us,242.929617s
0.8074348,,0.91283858,219.700s,219.500s,the,1,en-us,242.929617s
0.8074348,,0.91283858,220.200s,219.700s,Saudi,1,en-us,242.929617s
0.8074348,,0.91283858,220.600s,220.200s,Saudi,1,en-us,242.929617s
0.8074348,,0.91283858,221.300s,220.600s,Arabia,1,en-us,242.929617s
0.8074348,,0.91283858,221.500s,221.300s,and,1,en-us,242.929617s
