results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,results/resultEndTime
0.799119,,0.81929749,110.800s,110.100s,against,3,en-us,137.821816s
0.799119,,0.8651005,111.500s,110.900s,something,3,en-us,137.821816s
0.799119,,0.72521317,112.100s,111.500s,these,3,en-us,137.821816s
0.799119,,0.84041488,113.100s,113s,are,3,en-us,137.821816s
0.799119,,0.81503671,113.600s,113.100s,many,3,en-us,137.821816s
0.799119,,0.91283858,114.200s,113.600s,refugees,3,en-us,137.821816s
0.799119,,0.72638744,114.400s,114.200s,in,3,en-us,137.821816s
0.799119,,0.7710802,115s,114.400s,Korea,3,en-us,137.821816s
0.799119,,0.91283858,117.300s,116.800s,generally,3,en-us,137.821816s
0.799119,,0.71762979,118.100s,117.300s,speaking,3,en-us,137.821816s
0.799119,,0.75101852,121.900s,121.600s,these,3,en-us,137.821816s
0.799119,,0.86175263,123s,121.900s,refugees,3,en-us,137.821816s
0.799119,,0.91283858,124.700s,124.500s,the,3,en-us,137.821816s
0.799119,,0.89663506,125.300s,124.700s,refugee,3,en-us,137.821816s
0.799119,,0.72930914,125.700s,125.300s,by,3,en-us,137.821816s
0.799119,,0.91283858,126.100s,126s,the,3,en-us,137.821816s
0.799119,,0.91283858,126.400s,126.100s,meaning,3,en-us,137.821816s
0.799119,,0.74193805,126.500s,126.400s,of,3,en-us,137.821816s
0.799119,,0.91283858,127.100s,126.500s,refugee,3,en-us,137.821816s
0.799119,,0.91283858,127.400s,127.100s,is,3,en-us,137.821816s
0.799119,,0.72285539,128s,127.400s,that,3,en-us,137.821816s
0.799119,,0.7765072,128.800s,128.500s,they,3,en-us,137.821816s
0.799119,,0.91283858,129.100s,128.800s,have,3,en-us,137.821816s
0.799119,,0.80404705,129.400s,129.100s,some,3,en-us,137.821816s
0.799119,,0.91283858,129.900s,129.400s,problems,3,en-us,137.821816s
0.799119,,0.72442865,130s,129.900s,in,3,en-us,137.821816s
0.799119,,0.91283858,130.200s,130s,their,3,en-us,137.821816s
0.799119,,0.7710802,130.800s,130.200s,country,3,en-us,137.821816s
0.799119,,0.71878469,131.300s,130.900s,they,3,en-us,137.821816s
0.799119,,0.72638744,131.500s,131.300s,are,3,en-us,137.821816s
0.799119,,0.73465323,132.400s,131.500s,endangered,3,en-us,137.821816s
0.799119,,0.76974636,132.800s,132.400s,by,3,en-us,137.821816s
0.799119,,0.8809638,133.400s,132.800s,certain,3,en-us,137.821816s
0.799119,,0.87536365,134.600s,133.800s,issues,3,en-us,137.821816s
0.799119,,0.91283858,134.900s,134.600s,related,3,en-us,137.821816s
0.799119,,0.74193805,135.100s,134.900s,to,3,en-us,137.821816s
0.799119,,0.53254139,135.700s,135.100s,their,3,en-us,137.821816s
0.799119,,0.76372188,136.500s,136.400s,may,3,en-us,137.821816s
0.799119,,0.62241018,136.900s,136.500s,be,3,en-us,137.821816s
0.799119,,0.74042755,137.600s,136.900s,religious,3,en-us,137.821816s
0.85795063, these refugees the refugee by the meaning of refugee is that they have some problems in their country they are endangered by certain issues related to their religious or some political issues and these yemenite yemeni refugees who came into Jeju Island are,0.91283858,122s,121.600s,these,3,en-us,150.390251s
0.85795063,,0.91283858,123s,122s,refugees,3,en-us,150.390251s
0.85795063,,0.91283858,124.700s,124.600s,the,3,en-us,150.390251s
0.85795063,,0.91283858,125.300s,124.700s,refugee,3,en-us,150.390251s
0.85795063,,0.91283858,125.800s,125.300s,by,3,en-us,150.390251s
0.85795063,,0.91283858,126.100s,126s,the,3,en-us,150.390251s
0.85795063,,0.91283858,126.400s,126.100s,meaning,3,en-us,150.390251s
0.85795063,,0.91283858,126.500s,126.400s,of,3,en-us,150.390251s
0.85795063,,0.91283858,127.100s,126.500s,refugee,3,en-us,150.390251s
0.85795063,,0.91283858,127.400s,127.100s,is,3,en-us,150.390251s
0.85795063,,0.91283858,128.100s,127.400s,that,3,en-us,150.390251s
0.85795063,,0.91283858,128.800s,128.600s,they,3,en-us,150.390251s
0.85795063,,0.91283858,129.100s,128.800s,have,3,en-us,150.390251s
0.85795063,,0.91283858,129.400s,129.100s,some,3,en-us,150.390251s
0.85795063,,0.91283858,130s,129.400s,problems,3,en-us,150.390251s
0.85795063,,0.91283858,130.100s,130s,in,3,en-us,150.390251s
0.85795063,,0.91283858,130.200s,130.100s,their,3,en-us,150.390251s
0.85795063,,0.91283858,130.800s,130.200s,country,3,en-us,150.390251s
0.85795063,,0.91283858,131.300s,130.900s,they,3,en-us,150.390251s
0.85795063,,0.91283858,131.600s,131.300s,are,3,en-us,150.390251s
0.85795063,,0.91283858,132.400s,131.600s,endangered,3,en-us,150.390251s
0.85795063,,0.91283858,132.800s,132.400s,by,3,en-us,150.390251s
0.85795063,,0.91283858,133.500s,132.800s,certain,3,en-us,150.390251s
0.85795063,,0.91283858,134.600s,133.800s,issues,3,en-us,150.390251s
0.85795063,,0.91283858,135s,134.600s,related,3,en-us,150.390251s
0.85795063,,0.91283858,135.100s,135s,to,3,en-us,150.390251s
0.85795063,,0.91283858,135.700s,135.100s,their,3,en-us,150.390251s
0.85795063,,0.91283858,137.700s,136.900s,religious,3,en-us,150.390251s
0.85795063,,0.91283858,138.400s,138.100s,or,3,en-us,150.390251s
0.85795063,,0.91283858,138.900s,138.400s,some,3,en-us,150.390251s
0.85795063,,0.91283858,139.600s,139s,political,3,en-us,150.390251s
0.85795063,,0.91283858,140.300s,139.600s,issues,3,en-us,150.390251s
0.85795063,,0.91283858,141.300s,140.700s,and,3,en-us,150.390251s
0.85795063,,0.91283858,141.800s,141.300s,these,3,en-us,150.390251s
0.85795063,,0.85504127,142.800s,142s,yemenite,3,en-us,150.390251s
0.85795063,,0.72355342,143.300s,142.800s,yemeni,3,en-us,150.390251s
0.85795063,,0.77758342,144.400s,143.300s,refugees,3,en-us,150.390251s
0.85795063,,0.73674953,145.500s,144.900s,who,3,en-us,150.390251s
0.85795063,,0.75529289,146.300s,145.800s,came,3,en-us,150.390251s
0.85795063,,0.37202206,147.100s,146.300s,into,3,en-us,150.390251s
0.85795063,,0.74397439,147.700s,147.300s,Jeju,3,en-us,150.390251s
0.85795063,,0.35628751,148.400s,147.700s,Island,3,en-us,150.390251s
0.85795063,,0.53486496,149.600s,148.700s,are,3,en-us,150.390251s
0.82404131, or some political issues and these Gemini yemeni refugees who came in to Jeju Island are,0.91283858,138.400s,138s,or,3,en-us,150.841272s
0.82404131,,0.91283858,138.800s,138.400s,some,3,en-us,150.841272s
0.82404131,,0.91283858,139.600s,139s,political,3,en-us,150.841272s
0.82404131,,0.91283858,140.200s,139.600s,issues,3,en-us,150.841272s
0.82404131,,0.91283858,141.300s,140.700s,and,3,en-us,150.841272s
0.82404131,,0.91283858,141.700s,141.300s,these,3,en-us,150.841272s
0.82404131,,0.69212973,142.800s,142s,Gemini,3,en-us,150.841272s
0.82404131,,0.84468484,143.300s,142.800s,yemeni,3,en-us,150.841272s
0.82404131,,0.75683331,144.300s,143.300s,refugees,3,en-us,150.841272s
0.82404131,,0.72132897,145.500s,144.800s,who,3,en-us,150.841272s
0.82404131,,0.72834665,146.300s,145.800s,came,3,en-us,150.841272s
0.82404131,,0.91283858,146.500s,146.300s,in,3,en-us,150.841272s
0.82404131,,0.74281329,147.100s,146.500s,to,3,en-us,150.841272s
0.82404131,,0.88345057,147.700s,147.300s,Jeju,3,en-us,150.841272s
0.82404131,,0.6959269,148.300s,147.700s,Island,3,en-us,150.841272s
0.82404131,,0.72927737,149.500s,148.700s,are,3,en-us,150.841272s
0.89964378, there are no money not clear evidence why they came here like we speculate that majority have come to Korea for just for work and they don't they didn't come as general legitimate route Korea whether they chose to complicate their come here as a refugee,0.91283858,152.300s,152.100s,there,3,en-us,179.435966s
0.89964378,,0.91283858,152.400s,152.300s,are,3,en-us,179.435966s
0.89964378,,0.91283858,152.600s,152.400s,no,3,en-us,179.435966s
0.89964378,,0.91283858,152.900s,152.600s,money,3,en-us,179.435966s
0.89964378,,0.91283858,153.400s,153.100s,not,3,en-us,179.435966s
0.89964378,,0.91283858,153.700s,153.400s,clear,3,en-us,179.435966s
0.89964378,,0.91283858,154.400s,153.700s,evidence,3,en-us,179.435966s
0.89964378,,0.91283858,155.600s,155.300s,why,3,en-us,179.435966s
0.89964378,,0.91283858,155.800s,155.600s,they,3,en-us,179.435966s
0.89964378,,0.91283858,156.100s,155.800s,came,3,en-us,179.435966s
0.89964378,,0.91283858,156.700s,156.100s,here,3,en-us,179.435966s
0.89964378,,0.91283858,157.300s,156.900s,like,3,en-us,179.435966s
0.89964378,,0.91283858,158.200s,157.500s,we,3,en-us,179.435966s
0.89964378,,0.91283858,159s,158.200s,speculate,3,en-us,179.435966s
0.89964378,,0.91283858,159.300s,159s,that,3,en-us,179.435966s
0.89964378,,0.91283858,160.100s,159.300s,majority,3,en-us,179.435966s
0.89964378,,0.91283858,160.800s,160.600s,have,3,en-us,179.435966s
0.89964378,,0.91283858,161.100s,160.800s,come,3,en-us,179.435966s
0.89964378,,0.91283858,161.200s,161.100s,to,3,en-us,179.435966s
0.89964378,,0.91283858,161.800s,161.200s,Korea,3,en-us,179.435966s
0.89964378,,0.91283858,162.300s,161.800s,for,3,en-us,179.435966s
0.89964378,,0.91283858,162.600s,162.300s,just,3,en-us,179.435966s
0.89964378,,0.91283858,162.900s,162.600s,for,3,en-us,179.435966s
0.89964378,,0.91283858,163.500s,162.900s,work,3,en-us,179.435966s
0.89964378,,0.91283858,164.900s,164.100s,and,3,en-us,179.435966s
0.89964378,,0.91283858,165.700s,165.300s,they,3,en-us,179.435966s
0.89964378,,0.91283858,166.500s,165.700s,don't,3,en-us,179.435966s
0.89964378,,0.91283858,166.700s,166.500s,they,3,en-us,179.435966s
0.89964378,,0.91283858,167s,166.700s,didn't,3,en-us,179.435966s
0.89964378,,0.91283858,167.600s,167s,come,3,en-us,179.435966s
0.89964378,,0.91283858,168.600s,168s,as,3,en-us,179.435966s
0.89964378,,0.91283858,172.300s,171.500s,general,3,en-us,179.435966s
0.89964378,,0.91283858,173.600s,172.800s,legitimate,3,en-us,179.435966s
0.89964378,,0.7263816,174.200s,173.600s,route,3,en-us,179.435966s
0.89964378,,0.86102659,174.900s,174.200s,Korea,3,en-us,179.435966s
0.89964378,,0.91283858,175.400s,175.100s,whether,3,en-us,179.435966s
0.89964378,,0.91283858,175.500s,175.400s,they,3,en-us,179.435966s
0.89964378,,0.91283858,175.900s,175.500s,chose,3,en-us,179.435966s
0.89964378,,0.73893368,176.400s,175.900s,to,3,en-us,179.435966s
0.89964378,,0.91283858,177.100s,176.600s,complicate,3,en-us,179.435966s
0.89964378,,0.91283858,177.500s,177.100s,their,3,en-us,179.435966s
0.89964378,,0.91283858,177.600s,177.500s,come,3,en-us,179.435966s
0.89964378,,0.91283858,177.900s,177.600s,here,3,en-us,179.435966s
0.89964378,,0.91283858,178.100s,177.900s,as,3,en-us,179.435966s
0.89964378,,0.86634892,178.200s,178.100s,a,3,en-us,179.435966s
0.89964378,,0.76455164,178.900s,178.200s,refugee,3,en-us,179.435966s
0.88539338, there are no mama not clear evidence why they came here like we speculate that majority have come to Korea for just for work and they don't they didn't come as general legitimate route Korea whether they chose to complicate here come here as a refugee so I agree that there are,0.91283858,152.300s,152.100s,there,3,en-us,181.610886s
0.88539338,,0.91283858,152.400s,152.300s,are,3,en-us,181.610886s
0.88539338,,0.91283858,152.600s,152.400s,no,3,en-us,181.610886s
0.88539338,,0.91283858,152.900s,152.600s,mama,3,en-us,181.610886s
0.88539338,,0.91283858,153.400s,153s,not,3,en-us,181.610886s
0.88539338,,0.91283858,153.700s,153.400s,clear,3,en-us,181.610886s
0.88539338,,0.91283858,154.400s,153.700s,evidence,3,en-us,181.610886s
0.88539338,,0.91283858,155.600s,155.300s,why,3,en-us,181.610886s
0.88539338,,0.91283858,155.800s,155.600s,they,3,en-us,181.610886s
0.88539338,,0.91283858,156.100s,155.800s,came,3,en-us,181.610886s
0.88539338,,0.91283858,156.600s,156.100s,here,3,en-us,181.610886s
0.88539338,,0.91283858,157.300s,156.900s,like,3,en-us,181.610886s
0.88539338,,0.91283858,158.200s,157.500s,we,3,en-us,181.610886s
0.88539338,,0.91283858,159s,158.200s,speculate,3,en-us,181.610886s
0.88539338,,0.91283858,159.300s,159s,that,3,en-us,181.610886s
0.88539338,,0.91283858,160.100s,159.300s,majority,3,en-us,181.610886s
0.88539338,,0.91283858,160.800s,160.500s,have,3,en-us,181.610886s
0.88539338,,0.91283858,161s,160.800s,come,3,en-us,181.610886s
0.88539338,,0.91283858,161.200s,161s,to,3,en-us,181.610886s
0.88539338,,0.91283858,161.800s,161.200s,Korea,3,en-us,181.610886s
0.88539338,,0.91283858,162.200s,161.800s,for,3,en-us,181.610886s
0.88539338,,0.91283858,162.600s,162.200s,just,3,en-us,181.610886s
0.88539338,,0.91283858,162.800s,162.600s,for,3,en-us,181.610886s
0.88539338,,0.91283858,163.500s,162.800s,work,3,en-us,181.610886s
0.88539338,,0.91283858,164.900s,164.100s,and,3,en-us,181.610886s
0.88539338,,0.91283858,165.700s,165.300s,they,3,en-us,181.610886s
0.88539338,,0.91283858,166.500s,165.700s,don't,3,en-us,181.610886s
0.88539338,,0.91283858,166.600s,166.500s,they,3,en-us,181.610886s
0.88539338,,0.91283858,166.900s,166.600s,didn't,3,en-us,181.610886s
0.88539338,,0.91283858,167.600s,166.900s,come,3,en-us,181.610886s
0.88539338,,0.91283858,168.500s,167.900s,as,3,en-us,181.610886s
0.88539338,,0.91283858,172.300s,171.500s,general,3,en-us,181.610886s
0.88539338,,0.91283858,173.500s,172.700s,legitimate,3,en-us,181.610886s
0.88539338,,0.72766352,174.100s,173.500s,route,3,en-us,181.610886s
0.88539338,,0.86640364,174.900s,174.200s,Korea,3,en-us,181.610886s
0.88539338,,0.91283858,175.300s,175.100s,whether,3,en-us,181.610886s
0.88539338,,0.91283858,175.500s,175.300s,they,3,en-us,181.610886s
0.88539338,,0.91283858,175.900s,175.500s,chose,3,en-us,181.610886s
0.88539338,,0.74213916,176.400s,175.900s,to,3,en-us,181.610886s
0.88539338,,0.91283858,177.100s,176.500s,complicate,3,en-us,181.610886s
0.88539338,,0.72427517,177.400s,177.100s,here,3,en-us,181.610886s
0.88539338,,0.91283858,177.600s,177.400s,come,3,en-us,181.610886s
0.88539338,,0.7335161,177.900s,177.600s,here,3,en-us,181.610886s
0.88539338,,0.91283858,178s,177.900s,as,3,en-us,181.610886s
0.88539338,,0.91283858,178.100s,178s,a,3,en-us,181.610886s
0.88539338,,0.71988189,178.900s,178.100s,refugee,3,en-us,181.610886s
0.88539338,,0.73238897,180.400s,179.800s,so,3,en-us,181.610886s
0.88539338,,0.83296984,180.600s,180.500s,I,3,en-us,181.610886s
0.88539338,,0.91283858,180.900s,180.600s,agree,3,en-us,181.610886s
0.88539338,,0.71667743,181.200s,180.900s,that,3,en-us,181.610886s
0.88539338,,0.90533018,181.400s,181.200s,there,3,en-us,181.610886s
0.88539338,,0.91283858,181.400s,181.400s,are,3,en-us,181.610886s
0.72064137, so I agree that there are certain people that really higher to be accepted as a refugee but the majority I speculate that they're not they don't have like trips for intentions so I would and those people could cause as you have mentioned some safety issues as well as economic issues,0.91283858,180.300s,179.800s,so,3,en-us,209.534062s
0.72064137,,0.91283858,180.600s,180.500s,I,3,en-us,209.534062s
0.72064137,,0.91283858,180.900s,180.600s,agree,3,en-us,209.534062s
0.72064137,,0.91283858,181.200s,180.900s,that,3,en-us,209.534062s
0.72064137,,0.91283858,181.400s,181.200s,there,3,en-us,209.534062s
0.72064137,,0.91283858,181.600s,181.400s,are,3,en-us,209.534062s
0.72064137,,0.91283858,182.100s,181.600s,certain,3,en-us,209.534062s
0.72064137,,0.91283858,182.500s,182.100s,people,3,en-us,209.534062s
0.72064137,,0.91283858,182.800s,182.500s,that,3,en-us,209.534062s
0.72064137,,0.91283858,183.500s,182.800s,really,3,en-us,209.534062s
0.72064137,,0.36573625,184.100s,183.500s,higher,3,en-us,209.534062s
0.72064137,,0.91283858,185.300s,185.200s,to,3,en-us,209.534062s
0.72064137,,0.67130506,185.400s,185.300s,be,3,en-us,209.534062s
0.72064137,,0.91283858,185.900s,185.400s,accepted,3,en-us,209.534062s
0.72064137,,0.70648265,186s,185.900s,as,3,en-us,209.534062s
0.72064137,,0.91283858,186.100s,186s,a,3,en-us,209.534062s
0.72064137,,0.68157995,186.600s,186.100s,refugee,3,en-us,209.534062s
0.72064137,,0.44583908,187.300s,186.600s,but,3,en-us,209.534062s
0.72064137,,0.91283858,189.700s,189.600s,the,3,en-us,209.534062s
0.72064137,,0.50928581,190.600s,189.700s,majority,3,en-us,209.534062s
0.72064137,,0.91283858,191s,190.900s,I,3,en-us,209.534062s
0.72064137,,0.91283858,191.600s,191s,speculate,3,en-us,209.534062s
0.72064137,,0.35037187,192.100s,191.600s,that,3,en-us,209.534062s
0.72064137,,0.59200257,193.300s,192.800s,they're,3,en-us,209.534062s
0.72064137,,0.46652392,194.700s,194.100s,not,3,en-us,209.534062s
0.72064137,,0.91283858,195.100s,195s,they,3,en-us,209.534062s
0.72064137,,0.34928575,195.300s,195.100s,don't,3,en-us,209.534062s
0.72064137,,0.38305303,195.700s,195.300s,have,3,en-us,209.534062s
0.72064137,,0.51442021,196s,195.700s,like,3,en-us,209.534062s
0.72064137,,0.91283858,196.900s,196.600s,trips,3,en-us,209.534062s
0.72064137,,0.72054011,197s,196.900s,for,3,en-us,209.534062s
0.72064137,,0.69528025,197.900s,197s,intentions,3,en-us,209.534062s
0.72064137,,0.48194966,199.400s,198.500s,so,3,en-us,209.534062s
0.72064137,,0.35176805,200.700s,200.300s,I,3,en-us,209.534062s
0.72064137,,0.53084207,201s,200.700s,would,3,en-us,209.534062s
0.72064137,,0.72054011,201.600s,201.100s,and,3,en-us,209.534062s
0.72064137,,0.91283858,201.900s,201.600s,those,3,en-us,209.534062s
0.72064137,,0.52805114,202.700s,201.900s,people,3,en-us,209.534062s
0.72064137,,0.64034492,203.200s,202.800s,could,3,en-us,209.534062s
0.72064137,,0.73979425,203.900s,203.200s,cause,3,en-us,209.534062s
0.72064137,,0.91283858,204.100s,203.900s,as,3,en-us,209.534062s
0.72064137,,0.70648265,204.200s,204.100s,you,3,en-us,209.534062s
0.72064137,,0.69067883,204.500s,204.200s,have,3,en-us,209.534062s
0.72064137,,0.37901413,205.200s,204.500s,mentioned,3,en-us,209.534062s
0.72064137,,0.91283858,205.600s,205.400s,some,3,en-us,209.534062s
0.72064137,,0.82838929,206s,205.600s,safety,3,en-us,209.534062s
0.72064137,,0.34847221,206.600s,206s,issues,3,en-us,209.534062s
0.72064137,,0.91283858,206.800s,206.600s,as,3,en-us,209.534062s
0.72064137,,0.67130506,207s,206.800s,well,3,en-us,209.534062s
0.72064137,,0.72054011,207.300s,207s,as,3,en-us,209.534062s
0.72064137,,0.91283858,208s,207.600s,economic,3,en-us,209.534062s
0.72064137,,0.68818778,208.700s,208s,issues,3,en-us,209.534062s
0.7217741, certainly people that really hire to get accepted as a refugee but the majority I speculate that they're not they don't have truthful intentions so I would and those people could cause as you have mentioned some safety issues as well as economic issues creosote,0.91283858,182.100s,181.700s,certainly,3,en-us,210.716737s
0.7217741,,0.91283858,182.500s,182.100s,people,3,en-us,210.716737s
0.7217741,,0.91283858,182.800s,182.500s,that,3,en-us,210.716737s
0.7217741,,0.91283858,183.400s,182.800s,really,3,en-us,210.716737s
0.7217741,,0.64679593,184.100s,183.500s,hire,3,en-us,210.716737s
0.7217741,,0.91283858,185.300s,185.200s,to,3,en-us,210.716737s
0.7217741,,0.46127194,185.400s,185.300s,get,3,en-us,210.716737s
0.7217741,,0.89004749,185.900s,185.400s,accepted,3,en-us,210.716737s
0.7217741,,0.72116548,186s,185.900s,as,3,en-us,210.716737s
0.7217741,,0.63518262,186.100s,186s,a,3,en-us,210.716737s
0.7217741,,0.71932429,186.600s,186.100s,refugee,3,en-us,210.716737s
0.7217741,,0.54574442,187.300s,186.600s,but,3,en-us,210.716737s
0.7217741,,0.91283858,189.700s,189.600s,the,3,en-us,210.716737s
0.7217741,,0.58600694,190.600s,189.700s,majority,3,en-us,210.716737s
0.7217741,,0.72116548,191s,190.900s,I,3,en-us,210.716737s
0.7217741,,0.91283858,191.600s,191s,speculate,3,en-us,210.716737s
0.7217741,,0.49374968,192.100s,191.600s,that,3,en-us,210.716737s
0.7217741,,0.65126902,193.300s,192.800s,they're,3,en-us,210.716737s
0.7217741,,0.57281405,194.700s,194.100s,not,3,en-us,210.716737s
0.7217741,,0.91283858,195.100s,195s,they,3,en-us,210.716737s
0.7217741,,0.46152329,195.300s,195.100s,don't,3,en-us,210.716737s
0.7217741,,0.48668641,195.800s,195.300s,have,3,en-us,210.716737s
0.7217741,,0.91283858,197s,196.600s,truthful,3,en-us,210.716737s
0.7217741,,0.72586352,197.900s,197s,intentions,3,en-us,210.716737s
0.7217741,,0.55135906,199.400s,198.500s,so,3,en-us,210.716737s
0.7217741,,0.44895923,200.600s,200.300s,I,3,en-us,210.716737s
0.7217741,,0.75697851,201.100s,200.600s,would,3,en-us,210.716737s
0.7217741,,0.73032439,201.600s,201.100s,and,3,en-us,210.716737s
0.7217741,,0.84214985,201.900s,201.600s,those,3,en-us,210.716737s
0.7217741,,0.58683026,202.700s,201.900s,people,3,en-us,210.716737s
0.7217741,,0.70835161,203.200s,202.800s,could,3,en-us,210.716737s
0.7217741,,0.82664996,203.900s,203.200s,cause,3,en-us,210.716737s
0.7217741,,0.91283858,204.100s,203.900s,as,3,en-us,210.716737s
0.7217741,,0.72085637,204.200s,204.100s,you,3,en-us,210.716737s
0.7217741,,0.70202738,204.500s,204.200s,have,3,en-us,210.716737s
0.7217741,,0.5342592,205.100s,204.500s,mentioned,3,en-us,210.716737s
0.7217741,,0.91283858,205.600s,205.400s,some,3,en-us,210.716737s
0.7217741,,0.76242739,206s,205.600s,safety,3,en-us,210.716737s
0.7217741,,0.46578753,206.600s,206s,issues,3,en-us,210.716737s
0.7217741,,0.91283858,206.800s,206.600s,as,3,en-us,210.716737s
0.7217741,,0.71370894,207s,206.800s,well,3,en-us,210.716737s
0.7217741,,0.72785068,207.300s,207s,as,3,en-us,210.716737s
0.7217741,,0.91283858,208s,207.500s,economic,3,en-us,210.716737s
0.7217741,,0.71932137,208.700s,208s,issues,3,en-us,210.716737s
0.7217741,,0.49647838,210.300s,209.300s,creosote,3,en-us,210.716737s
0.83150792, in general I am against accepting those that position,0.91283858,211.200s,211.100s,in,3,en-us,216.319412s
0.83150792,,0.91283858,211.800s,211.200s,general,3,en-us,216.319412s
0.83150792,,0.91283858,212.500s,211.900s,I,3,en-us,216.319412s
0.83150792,,0.91283858,212.900s,212.700s,am,3,en-us,216.319412s
0.83150792,,0.91283858,213.600s,212.900s,against,3,en-us,216.319412s
0.83150792,,0.91283858,214.100s,213.600s,accepting,3,en-us,216.319412s
0.83150792,,0.91283858,214.700s,214.100s,those,3,en-us,216.319412s
0.83150792,,0.71343219,215.100s,214.900s,that,3,en-us,216.319412s
0.83150792,,0.38026953,215.500s,215.100s,position,3,en-us,216.319412s
0.72392821, yes so in general I am against accepting those refugees,0.6310184,209.800s,209.600s,yes,3,en-us,216.780456s
0.72392821,,0.71778357,210.200s,209.800s,so,3,en-us,216.780456s
0.72392821,,0.91283858,211.200s,211.100s,in,3,en-us,216.780456s
0.72392821,,0.69837761,211.800s,211.200s,general,3,en-us,216.780456s
0.72392821,,0.64402521,212.500s,211.900s,I,3,en-us,216.780456s
0.72392821,,0.72762507,212.800s,212.600s,am,3,en-us,216.780456s
0.72392821,,0.76937175,213.500s,212.800s,against,3,en-us,216.780456s
0.72392821,,0.74217778,214s,213.600s,accepting,3,en-us,216.780456s
0.72392821,,0.70826674,214.600s,214s,those,3,en-us,216.780456s
0.72392821,,0.68779761,215.300s,214.900s,refugees,3,en-us,216.780456s
0.91283828, so to mention about the safety issues and maybe combination is first of all for the safety issues like I see that those people in Jeju Island they fear about those know like they might read in some way or like some yeah many different things but,0.91283858,219s,218.400s,so,4,en-us,241.025308s
0.91283828,,0.91283858,219.400s,219s,to,4,en-us,241.025308s
0.91283828,,0.91283858,219.800s,219.500s,mention,4,en-us,241.025308s
0.91283828,,0.91283858,220.200s,219.800s,about,4,en-us,241.025308s
0.91283828,,0.91283858,220.600s,220.200s,the,4,en-us,241.025308s
0.91283828,,0.91283858,220.900s,220.600s,safety,4,en-us,241.025308s
0.91283828,,0.91283858,221.400s,220.900s,issues,4,en-us,241.025308s
0.91283828,,0.91283858,221.800s,221.400s,and,4,en-us,241.025308s
0.91283828,,0.91283858,222.200s,221.800s,maybe,4,en-us,241.025308s
0.91283828,,0.91283858,222.800s,222.200s,combination,4,en-us,241.025308s
0.91283828,,0.91283858,223s,222.800s,is,4,en-us,241.025308s
0.91283828,,0.91283858,223.400s,223s,first,4,en-us,241.025308s
0.91283828,,0.91283858,223.500s,223.400s,of,4,en-us,241.025308s
0.91283828,,0.91283858,223.700s,223.500s,all,4,en-us,241.025308s
0.91283828,,0.91283858,223.900s,223.700s,for,4,en-us,241.025308s
0.91283828,,0.91283858,224s,223.900s,the,4,en-us,241.025308s
0.91283828,,0.91283858,224.300s,224s,safety,4,en-us,241.025308s
0.91283828,,0.91283858,224.700s,224.300s,issues,4,en-us,241.025308s
0.91283828,,0.91283858,226.400s,225.900s,like,4,en-us,241.025308s
0.91283828,,0.91283858,226.500s,226.400s,I,4,en-us,241.025308s
0.91283828,,0.91283858,226.700s,226.500s,see,4,en-us,241.025308s
0.91283828,,0.91283858,227s,226.700s,that,4,en-us,241.025308s
0.91283828,,0.91283858,227.500s,227s,those,4,en-us,241.025308s
0.91283828,,0.91283858,228s,227.500s,people,4,en-us,241.025308s
0.91283828,,0.91283858,228.200s,228s,in,4,en-us,241.025308s
0.91283828,,0.91283858,228.700s,228.200s,Jeju,4,en-us,241.025308s
0.91283828,,0.91283858,229.200s,228.700s,Island,4,en-us,241.025308s
0.91283828,,0.91283858,229.900s,229.200s,they,4,en-us,241.025308s
0.91283828,,0.91283858,230.500s,230.100s,fear,4,en-us,241.025308s
0.91283828,,0.91283858,230.800s,230.500s,about,4,en-us,241.025308s
0.91283828,,0.91283858,231.400s,230.800s,those,4,en-us,241.025308s
0.91283828,,0.91283858,231.800s,231.400s,know,4,en-us,241.025308s
0.91283828,,0.91283858,232.200s,231.800s,like,4,en-us,241.025308s
0.91283828,,0.91283858,232.500s,232.400s,they,4,en-us,241.025308s
0.91283828,,0.91283858,233s,232.500s,might,4,en-us,241.025308s
0.91283828,,0.91283858,234.500s,234s,read,4,en-us,241.025308s
0.91283828,,0.91283858,234.700s,234.500s,in,4,en-us,241.025308s
0.91283828,,0.91283858,234.900s,234.700s,some,4,en-us,241.025308s
0.91283828,,0.91283858,235.300s,234.900s,way,4,en-us,241.025308s
0.91283828,,0.91283858,235.900s,235.400s,or,4,en-us,241.025308s
0.91283828,,0.91283858,236.700s,236.300s,like,4,en-us,241.025308s
0.91283828,,0.91283858,237.600s,237s,some,4,en-us,241.025308s
0.91283828,,0.91283858,238s,237.600s,yeah,4,en-us,241.025308s
0.91283828,,0.91283858,238.400s,238.200s,many,4,en-us,241.025308s
0.91283828,,0.91283858,238.700s,238.400s,different,4,en-us,241.025308s
0.91283828,,0.91283858,238.900s,238.700s,things,4,en-us,241.025308s
0.91283828,,0.91283858,239.300s,238.900s,but,4,en-us,241.025308s
0.88760346, so to mention about the safety issues and maybe common issues first of all for the safety issues like I see that those people in Jeju Island they fear about those know like they might read in some way or like some yeah main different things but,0.91283858,219s,218.400s,so,4,en-us,241.105491s
