results/channelTag,results/languageCode,results/resultEndTime,results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,results/alternatives/0/words/0/endTime,results/alternatives/0/words/0/startTime,results/alternatives/0/words/0/word,results/alternatives/0/words/1/confidence,results/alternatives/0/words/1/endTime,results/alternatives/0/words/1/startTime,results/alternatives/0/words/1/word,results/alternatives/0/words/2/confidence,results/alternatives/0/words/2/endTime,results/alternatives/0/words/2/startTime,results/alternatives/0/words/2/word,results/alternatives/0/words/3/confidence,results/alternatives/0/words/3/endTime,results/alternatives/0/words/3/startTime,results/alternatives/0/words/3/word,results/alternatives/0/words/4/confidence,results/alternatives/0/words/4/endTime,results/alternatives/0/words/4/startTime,results/alternatives/0/words/4/word,results/alternatives/0/words/5/confidence,results/alternatives/0/words/5/endTime,results/alternatives/0/words/5/startTime,results/alternatives/0/words/5/word,results/alternatives/0/words/6/confidence,results/alternatives/0/words/6/endTime,results/alternatives/0/words/6/startTime,results/alternatives/0/words/6/word,results/alternatives/0/words/7/confidence,results/alternatives/0/words/7/endTime,results/alternatives/0/words/7/startTime,results/alternatives/0/words/7/word,results/alternatives/0/words/8/confidence,results/alternatives/0/words/8/endTime,results/alternatives/0/words/8/startTime,results/alternatives/0/words/8/word,results/alternatives/0/words/9/confidence,results/alternatives/0/words/9/endTime,results/alternatives/0/words/9/startTime,results/alternatives/0/words/9/word,results/alternatives/0/words/10/confidence,results/alternatives/0/words/10/endTime,results/alternatives/0/words/10/startTime,results/alternatives/0/words/10/word,results/alternatives/0/words/11/confidence,results/alternatives/0/words/11/endTime,results/alternatives/0/words/11/startTime,results/alternatives/0/words/11/word,results/alternatives/0/words/12/confidence,results/alternatives/0/words/12/endTime,results/alternatives/0/words/12/startTime,results/alternatives/0/words/12/word,results/alternatives/0/words/13/confidence,results/alternatives/0/words/13/endTime,results/alternatives/0/words/13/startTime,results/alternatives/0/words/13/word,results/alternatives/0/words/14/confidence,results/alternatives/0/words/14/endTime,results/alternatives/0/words/14/startTime,results/alternatives/0/words/14/word,results/alternatives/0/words/15/confidence,results/alternatives/0/words/15/endTime,results/alternatives/0/words/15/startTime,results/alternatives/0/words/15/word,results/alternatives/0/words/16/confidence,results/alternatives/0/words/16/endTime,results/alternatives/0/words/16/startTime,results/alternatives/0/words/16/word,results/alternatives/0/words/17/confidence,results/alternatives/0/words/17/endTime,results/alternatives/0/words/17/startTime,results/alternatives/0/words/17/word,results/alternatives/0/words/18/confidence,results/alternatives/0/words/18/endTime,results/alternatives/0/words/18/startTime,results/alternatives/0/words/18/word,results/alternatives/0/words/19/confidence,results/alternatives/0/words/19/endTime,results/alternatives/0/words/19/startTime,results/alternatives/0/words/19/word,results/alternatives/0/words/20/confidence,results/alternatives/0/words/20/endTime,results/alternatives/0/words/20/startTime,results/alternatives/0/words/20/word,results/alternatives/0/words/21/confidence,results/alternatives/0/words/21/endTime,results/alternatives/0/words/21/startTime,results/alternatives/0/words/21/word,results/alternatives/0/words/22/confidence,results/alternatives/0/words/22/endTime,results/alternatives/0/words/22/startTime,results/alternatives/0/words/22/word,results/alternatives/0/words/23/confidence,results/alternatives/0/words/23/endTime,results/alternatives/0/words/23/startTime,results/alternatives/0/words/23/word,results/alternatives/0/words/24/confidence,results/alternatives/0/words/24/endTime,results/alternatives/0/words/24/startTime,results/alternatives/0/words/24/word,results/alternatives/0/words/25/confidence,results/alternatives/0/words/25/endTime,results/alternatives/0/words/25/startTime,results/alternatives/0/words/25/word,results/alternatives/0/words/26/confidence,results/alternatives/0/words/26/endTime,results/alternatives/0/words/26/startTime,results/alternatives/0/words/26/word,results/alternatives/0/words/27/confidence,results/alternatives/0/words/27/endTime,results/alternatives/0/words/27/startTime,results/alternatives/0/words/27/word,results/alternatives/0/words/28/confidence,results/alternatives/0/words/28/endTime,results/alternatives/0/words/28/startTime,results/alternatives/0/words/28/word,results/alternatives/0/words/29/confidence,results/alternatives/0/words/29/endTime,results/alternatives/0/words/29/startTime,results/alternatives/0/words/29/word,results/alternatives/0/words/30/confidence,results/alternatives/0/words/30/endTime,results/alternatives/0/words/30/startTime,results/alternatives/0/words/30/word,results/alternatives/0/words/31/confidence,results/alternatives/0/words/31/endTime,results/alternatives/0/words/31/startTime,results/alternatives/0/words/31/word,results/alternatives/0/words/32/confidence,results/alternatives/0/words/32/endTime,results/alternatives/0/words/32/startTime,results/alternatives/0/words/32/word,results/alternatives/0/words/33/confidence,results/alternatives/0/words/33/endTime,results/alternatives/0/words/33/startTime,results/alternatives/0/words/33/word,results/alternatives/0/words/34/confidence,results/alternatives/0/words/34/endTime,results/alternatives/0/words/34/startTime,results/alternatives/0/words/34/word,results/alternatives/0/words/35/confidence,results/alternatives/0/words/35/endTime,results/alternatives/0/words/35/startTime,results/alternatives/0/words/35/word,results/alternatives/0/words/36/confidence,results/alternatives/0/words/36/endTime,results/alternatives/0/words/36/startTime,results/alternatives/0/words/36/word,results/alternatives/0/words/37/confidence,results/alternatives/0/words/37/endTime,results/alternatives/0/words/37/startTime,results/alternatives/0/words/37/word,results/alternatives/0/words/38/confidence,results/alternatives/0/words/38/endTime,results/alternatives/0/words/38/startTime,results/alternatives/0/words/38/word,results/alternatives/0/words/39/confidence,results/alternatives/0/words/39/endTime,results/alternatives/0/words/39/startTime,results/alternatives/0/words/39/word,results/alternatives/0/words/40/confidence,results/alternatives/0/words/40/endTime,results/alternatives/0/words/40/startTime,results/alternatives/0/words/40/word,results/alternatives/0/words/41/confidence,results/alternatives/0/words/41/endTime,results/alternatives/0/words/41/startTime,results/alternatives/0/words/41/word,results/alternatives/0/words/42/confidence,results/alternatives/0/words/42/endTime,results/alternatives/0/words/42/startTime,results/alternatives/0/words/42/word,results/alternatives/0/words/43/confidence,results/alternatives/0/words/43/endTime,results/alternatives/0/words/43/startTime,results/alternatives/0/words/43/word,results/alternatives/0/words/44/confidence,results/alternatives/0/words/44/endTime,results/alternatives/0/words/44/startTime,results/alternatives/0/words/44/word,results/alternatives/0/words/45/confidence,results/alternatives/0/words/45/endTime,results/alternatives/0/words/45/startTime,results/alternatives/0/words/45/word,results/alternatives/0/words/46/confidence,results/alternatives/0/words/46/endTime,results/alternatives/0/words/46/startTime,results/alternatives/0/words/46/word,results/alternatives/0/words/47/confidence,results/alternatives/0/words/47/endTime,results/alternatives/0/words/47/startTime,results/alternatives/0/words/47/word,results/alternatives/0/words/48/confidence,results/alternatives/0/words/48/endTime,results/alternatives/0/words/48/startTime,results/alternatives/0/words/48/word,results/alternatives/0/words/49/confidence,results/alternatives/0/words/49/endTime,results/alternatives/0/words/49/startTime,results/alternatives/0/words/49/word,results/alternatives/0/words/50/confidence,results/alternatives/0/words/50/endTime,results/alternatives/0/words/50/startTime,results/alternatives/0/words/50/word,results/alternatives/0/words/51/confidence,results/alternatives/0/words/51/endTime,results/alternatives/0/words/51/startTime,results/alternatives/0/words/51/word,results/alternatives/0/words/52/confidence,results/alternatives/0/words/52/endTime,results/alternatives/0/words/52/startTime,results/alternatives/0/words/52/word,results/alternatives/0/words/53/confidence,results/alternatives/0/words/53/endTime,results/alternatives/0/words/53/startTime,results/alternatives/0/words/53/word,results/alternatives/0/words/54/confidence,results/alternatives/0/words/54/endTime,results/alternatives/0/words/54/startTime,results/alternatives/0/words/54/word,results/alternatives/0/words/55/confidence,results/alternatives/0/words/55/endTime,results/alternatives/0/words/55/startTime,results/alternatives/0/words/55/word,results/alternatives/0/words/56/confidence,results/alternatives/0/words/56/endTime,results/alternatives/0/words/56/startTime,results/alternatives/0/words/56/word,results/alternatives/0/words/57/confidence,results/alternatives/0/words/57/endTime,results/alternatives/0/words/57/startTime,results/alternatives/0/words/57/word,results/alternatives/0/words/58/confidence,results/alternatives/0/words/58/endTime,results/alternatives/0/words/58/startTime,results/alternatives/0/words/58/word
2,en-us,189.278232s,0.77694553, you said reduce are only taking part jobs which Koreans don't want to take but as you know or young people there is very high unemployment rate and even though they take only the hard jobs young people can feel the other risk and,0.91283858,161.100s,160.900s,you,0.91283858,161.400s,161.100s,said,0.91283858,163.700s,163.200s,reduce,0.91283858,163.800s,163.700s,are,0.91283858,164s,163.800s,only,0.91283858,164.800s,164s,taking,0.91283858,165.300s,165s,part,0.91283858,165.800s,165.300s,jobs,0.48760122,166.400s,165.800s,which,0.75508112,167.800s,167.100s,Koreans,0.91283858,168.600s,168.400s,don't,0.91283858,168.800s,168.600s,want,0.61557269,168.900s,168.800s,to,0.72585624,169.300s,168.900s,take,0.61557263,169.900s,169.300s,but,0.91283858,171.300s,171.100s,as,0.91283858,171.400s,171.300s,you,0.6674211,171.900s,171.400s,know,0.77556103,172.300s,172.100s,or,0.91283858,172.500s,172.300s,young,0.65284663,172.900s,172.500s,people,0.65895605,173.500s,172.900s,there,0.84788626,173.900s,173.600s,is,0.72123504,174.300s,173.900s,very,0.562594,174.800s,174.300s,high,0.58554935,175.600s,174.800s,unemployment,0.71420127,176.100s,175.600s,rate,0.57247096,176.900s,176.400s,and,0.6799174,177.200s,176.900s,even,0.91283858,177.400s,177.200s,though,0.91283858,177.600s,177.400s,they,0.72460943,178.100s,177.600s,take,0.69925582,178.600s,178.200s,only,0.69925588,178.800s,178.600s,the,0.91283858,179.100s,178.800s,hard,0.77277464,179.500s,179.100s,jobs,0.91283858,182.800s,182.500s,young,0.91283858,183.300s,182.800s,people,0.66429371,184s,183.300s,can,0.60521674,185.400s,184.800s,feel,0.91283858,186.900s,186.800s,the,0.6318621,187.200s,186.900s,other,0.69325387,187.900s,187.200s,risk,0.71282536,188.800s,188.100s,and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,en-us,189.388483s,0.81236231, this is our only taking heart drops which Koreans don't want to take but as you know or young people there is very high unemployment rate and even though they take only the hard jobs young people can feel the other risk and,0.91283858,161.200s,160.900s,this,0.91283858,163.700s,163.500s,is,0.91283858,163.800s,163.700s,our,0.91283858,164s,163.800s,only,0.91283858,164.800s,164s,taking,0.67422217,165.300s,165.100s,heart,0.67422223,165.800s,165.300s,drops,0.72985858,166.400s,165.800s,which,0.85733241,167.800s,167.100s,Koreans,0.89491457,168.600s,168.400s,don't,0.91283858,168.800s,168.600s,want,0.75973749,168.900s,168.800s,to,0.75973767,169.400s,168.900s,take,0.71209824,169.900s,169.400s,but,0.91283858,171.300s,171.100s,as,0.91283858,171.400s,171.300s,you,0.72686702,171.800s,171.400s,know,0.91283858,172.300s,172.100s,or,0.91283858,172.500s,172.300s,young,0.71840519,172.900s,172.500s,people,0.72516942,173.400s,172.900s,there,0.84313488,173.900s,173.600s,is,0.91283858,174.300s,173.900s,very,0.70123982,174.800s,174.300s,high,0.70675653,175.600s,174.800s,unemployment,0.76463914,176.100s,175.600s,rate,0.7039898,176.900s,176.500s,and,0.72686696,177.200s,176.900s,even,0.91283858,177.400s,177.200s,though,0.91283858,177.600s,177.400s,they,0.76890606,178.100s,177.600s,take,0.73645425,178.600s,178.100s,only,0.77083844,178.800s,178.600s,the,0.91283858,179s,178.800s,hard,0.84313488,179.500s,179s,jobs,0.91283858,182.800s,182.500s,young,0.91283858,183.300s,182.800s,people,0.7457754,184s,183.300s,can,0.71451628,185.400s,184.800s,feel,0.90103865,186.900s,186.800s,the,0.70960045,187.100s,186.900s,other,0.72810459,187.800s,187.100s,risk,0.72860634,188.800s,188.100s,and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,en-us,219.917554s,0.89516407, the problem is that we cannot tell which one is the fake Refugee and in early 2015 some big refugees went to Europe to take jobs and there are also rumors that the refugees are refusing to take hard jobs in the Dryland and they also complained about their salary so this this means that they are not,0.91283858,190.200s,190.100s,the,0.91283858,190.700s,190.200s,problem,0.91283858,191s,190.700s,is,0.91283858,191.400s,191s,that,0.91283858,191.900s,191.400s,we,0.91283858,192.700s,191.900s,cannot,0.91283858,193.600s,193.200s,tell,0.91283858,193.900s,193.600s,which,0.91283858,194.100s,193.900s,one,0.91283858,194.300s,194.100s,is,0.91283858,194.400s,194.300s,the,0.91283858,194.700s,194.400s,fake,0.91283858,195.400s,194.700s,Refugee,0.91283858,196.200s,195.900s,and,0.91283858,196.300s,196.200s,in,0.91283858,196.600s,196.300s,early,0.91283858,198.300s,196.600s,2015,0.91283858,199.400s,198.800s,some,0.91283858,199.900s,199.700s,big,0.91283858,200.600s,199.900s,refugees,0.91283858,200.900s,200.600s,went,0.91283858,201.400s,200.900s,to,0.91283858,202s,201.600s,Europe,0.91283858,202.100s,202s,to,0.91283858,202.500s,202.100s,take,0.91283858,203.100s,202.500s,jobs,0.91283858,204.200s,203.600s,and,0.91283858,205.100s,204.700s,there,0.91283858,205.400s,205.100s,are,0.91283858,205.800s,205.400s,also,0.91283858,206.300s,205.800s,rumors,0.91283858,206.800s,206.300s,that,0.91283858,207.200s,207.100s,the,0.91283858,208s,207.200s,refugees,0.91283858,208.500s,208.300s,are,0.91283858,209.200s,208.500s,refusing,0.91283858,209.700s,209.200s,to,0.91283858,210.300s,210.100s,take,0.91283858,210.500s,210.300s,hard,0.91283858,210.900s,210.500s,jobs,0.91283858,211.300s,210.900s,in,0.91283858,211.500s,211.300s,the,0.91283858,212.200s,211.500s,Dryland,0.91283858,212.400s,212.200s,and,0.91283858,212.600s,212.400s,they,0.91283858,213s,212.600s,also,0.91283858,213.600s,213s,complained,0.91283858,214.100s,213.600s,about,0.91283858,214.500s,214.100s,their,0.91283858,215.300s,214.700s,salary,0.91283858,215.900s,215.600s,so,0.91283858,216.300s,215.900s,this,0.84812713,216.700s,216.500s,this,0.88820887,217.100s,216.700s,means,0.87311965,217.600s,217.100s,that,0.60039705,218.400s,218.300s,they,0.59659004,218.600s,218.400s,are,0.64548463,219s,218.600s,not,,,,
2,en-us,219.927575s,0.82182771, the problem is that we cannot tell which one is the fake Refugee and in early 2015 some big refugees went to Europe to take jobs and there are also rumors that the refugees are refusing to take our jobs in which island and they also complained about their salary so this this means that they are not,0.91283858,190.300s,190.100s,the,0.91283858,190.700s,190.300s,problem,0.91283858,191s,190.700s,is,0.91283858,191.400s,191s,that,0.91283858,191.900s,191.400s,we,0.91283858,192.700s,191.900s,cannot,0.91283858,193.600s,193.200s,tell,0.91283858,193.900s,193.600s,which,0.91283858,194.100s,193.900s,one,0.91283858,194.300s,194.100s,is,0.91283858,194.400s,194.300s,the,0.91283858,194.700s,194.400s,fake,0.91283858,195.400s,194.700s,Refugee,0.91283858,196.200s,195.900s,and,0.91283858,196.300s,196.200s,in,0.91283858,196.600s,196.300s,early,0.91283858,198.300s,196.600s,2015,0.91283858,199.400s,198.800s,some,0.91283858,199.900s,199.700s,big,0.91283858,200.600s,199.900s,refugees,0.91283858,200.900s,200.600s,went,0.91283858,201.400s,200.900s,to,0.91283858,202s,201.600s,Europe,0.91283858,202.100s,202s,to,0.91283858,202.600s,202.100s,take,0.91283858,203.100s,202.600s,jobs,0.91283858,204.200s,203.500s,and,0.91283858,205.100s,204.700s,there,0.91283858,205.400s,205.100s,are,0.91283858,205.800s,205.400s,also,0.91283858,206.300s,205.800s,rumors,0.91283858,206.800s,206.300s,that,0.91283858,207.200s,207.100s,the,0.91283858,208s,207.200s,refugees,0.91283858,208.500s,208.300s,are,0.91283858,209.200s,208.500s,refusing,0.91283858,209.700s,209.200s,to,0.91283858,210.400s,210.100s,take,0.37050408,210.500s,210.400s,our,0.91283858,211s,210.500s,jobs,0.64410353,211.300s,211s,in,0.58831811,211.600s,211.300s,which,0.62782091,212.200s,211.600s,island,0.75524074,212.400s,212.200s,and,0.73030019,212.600s,212.400s,they,0.64410353,213s,212.600s,also,0.91283858,213.600s,213s,complained,0.56106317,214s,213.600s,about,0.6760453,214.500s,214s,their,0.72084904,215.300s,214.700s,salary,0.71908289,215.900s,215.600s,so,0.91283858,216.200s,215.900s,this,0.56836379,216.700s,216.500s,this,0.59079987,217.100s,216.700s,means,0.44438711,217.600s,217.100s,that,0.69812649,218.500s,218.300s,they,0.54683119,218.500s,218.500s,are,0.35370037,219s,218.500s,not,,,,
1,en-us,249.895377s,0.82389593, really real refugees which like like their place to live and most of the refugees that come to Korea are very young and strong male refugees and they are real real threat to safety of women in Korea because Islam culture the women right in this world culture is very,0.91283858,220.600s,220s,really,0.91283858,221.200s,220.900s,real,0.91283858,222s,221.200s,refugees,0.91283858,222.700s,222.200s,which,0.91283858,224s,223.500s,like,0.91283858,224.500s,224.300s,like,0.91283858,224.800s,224.500s,their,0.91283858,225s,224.800s,place,0.91283858,225.100s,225s,to,0.91283858,225.500s,225.100s,live,0.91283858,226.600s,225.900s,and,0.91283858,228.800s,228.500s,most,0.91283858,228.900s,228.800s,of,0.91283858,229s,228.900s,the,0.91283858,229.600s,229s,refugees,0.91283858,229.900s,229.600s,that,0.91283858,230.100s,229.900s,come,0.91283858,230.200s,230.100s,to,0.91283858,230.900s,230.200s,Korea,0.91283858,231.500s,230.900s,are,0.91283858,232.800s,232.300s,very,0.91283858,233.700s,233.400s,young,0.91283858,233.800s,233.700s,and,0.91283858,234.500s,233.800s,strong,0.91283858,235s,234.600s,male,0.91283858,235.700s,235s,refugees,0.91283858,236.700s,236.100s,and,0.91283858,237.100s,236.700s,they,0.91283858,237.300s,237.100s,are,0.52263808,237.400s,237.300s,real,0.84449112,238s,237.700s,real,0.89346737,238.400s,238s,threat,0.57954693,239s,238.400s,to,0.65646344,239.600s,239.100s,safety,0.71778852,239.900s,239.600s,of,0.61279899,240.400s,239.900s,women,0.73198223,240.600s,240.400s,in,0.64257914,241.200s,240.600s,Korea,0.58754206,242.300s,241.600s,because,0.63501394,243.800s,243.400s,Islam,0.69665271,244.500s,243.800s,culture,0.91283858,247.100s,247s,the,0.65821981,247.400s,247.100s,women,0.70320272,247.700s,247.400s,right,0.91283858,247.800s,247.700s,in,0.71469313,248s,247.800s,this,0.63519108,248.200s,248s,world,0.72129995,248.800s,248.200s,culture,0.78304142,249.100s,248.800s,is,0.56019455,249.700s,249.100s,very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,en-us,249.905398s,0.87515509, really real refugees which like like their place to live and most of the refugees that come to Korea are very young and strong male refugees and they are very real threat to safety of women in Korea because Islam culture the women right in his own culture is very,0.91283858,220.700s,220s,really,0.91283858,221.200s,220.800s,real,0.91283858,222s,221.200s,refugees,0.91283858,222.700s,222.200s,which,0.91283858,224s,223.500s,like,0.91283858,224.500s,224.300s,like,0.91283858,224.800s,224.500s,their,0.91283858,225s,224.800s,place,0.91283858,225.200s,225s,to,0.91283858,225.500s,225.200s,live,0.91283858,226.600s,225.900s,and,0.91283858,228.800s,228.500s,most,0.91283858,228.900s,228.800s,of,0.91283858,229s,228.900s,the,0.91283858,229.700s,229s,refugees,0.91283858,229.900s,229.700s,that,0.91283858,230.100s,229.900s,come,0.91283858,230.200s,230.100s,to,0.91283858,230.900s,230.200s,Korea,0.91283858,231.500s,230.900s,are,0.91283858,232.800s,232.300s,very,0.91283858,233.700s,233.400s,young,0.91283858,233.800s,233.700s,and,0.91283858,234.500s,233.800s,strong,0.91283858,235s,234.600s,male,0.91283858,235.700s,235s,refugees,0.91283858,236.700s,236.100s,and,0.91283858,237.100s,236.700s,they,0.91283858,237.200s,237.100s,are,0.91283858,237.400s,237.200s,very,0.91283858,238s,237.800s,real,0.91283858,238.400s,238s,threat,0.91283858,239s,238.400s,to,0.91283858,239.600s,239.100s,safety,0.91283858,239.900s,239.600s,of,0.91283858,240.400s,239.900s,women,0.91283858,240.600s,240.400s,in,0.91283858,241.200s,240.600s,Korea,0.91283858,242.300s,241.700s,because,0.61231184,243.800s,243.300s,Islam,0.72661036,244.600s,243.800s,culture,0.91283858,247.100s,247s,the,0.72544563,247.400s,247.100s,women,0.74520034,247.700s,247.400s,right,0.91283858,247.800s,247.700s,in,0.7220332,248s,247.800s,his,0.70551258,248.200s,248s,own,0.71348441,248.900s,248.200s,culture,0.69939262,249.100s,248.900s,is,0.68138587,249.700s,249.100s,very,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,en-us,268.467394s,0.9128384, bad and there are real cases that they are refugees raped a lot of women in Europe so for the safety of of Korean people the refugees should be banned,0.91283858,250.700s,250.100s,bad,0.91283858,251.500s,250.800s,and,0.91283858,252.500s,252.100s,there,0.91283858,253s,252.500s,are,0.91283858,253.700s,253s,real,0.91283858,254.500s,253.900s,cases,0.91283858,255s,254.500s,that,0.91283858,255.900s,255.700s,they,0.91283858,256s,255.900s,are,0.91283858,256.600s,256s,refugees,0.91283858,257.100s,256.600s,raped,0.91283858,257.900s,257.900s,a,0.91283858,258.500s,257.900s,lot,0.91283858,258.700s,258.500s,of,0.91283858,259.200s,258.700s,women,0.91283858,259.800s,259.200s,in,0.91283858,261s,260.300s,Europe,0.91283858,261.700s,261s,so,0.91283858,262.200s,261.900s,for,0.91283858,262.300s,262.200s,the,0.91283858,262.900s,262.300s,safety,0.91283858,263.200s,262.900s,of,0.91283858,264.500s,264.200s,of,0.91283858,264.900s,264.500s,Korean,0.91283858,265.600s,264.900s,people,0.91283858,266.200s,266s,the,0.91283858,267.100s,266.200s,refugees,0.91283858,267.400s,267.100s,should,0.91283858,267.600s,267.400s,be,0.91283858,268.100s,267.600s,banned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,en-us,268.517509s,0.9128384, bad and there are real cases that they are refugees with a lot of women in Europe so for the safety of of Korean people the refugees should be kind,0.91283858,250.700s,250.100s,bad,0.91283858,251.500s,250.800s,and,0.91283858,252.500s,252.100s,there,0.91283858,253s,252.500s,are,0.91283858,253.700s,253s,real,0.91283858,254.500s,253.900s,cases,0.91283858,255s,254.500s,that,0.91283858,255.900s,255.700s,they,0.91283858,255.900s,255.900s,are,0.91283858,256.600s,255.900s,refugees,0.91283858,257.100s,256.600s,with,0.91283858,258s,257.900s,a,0.91283858,258.600s,258s,lot,0.91283858,258.700s,258.600s,of,0.91283858,259.200s,258.700s,women,0.91283858,259.800s,259.200s,in,0.91283858,261s,260.300s,Europe,0.91283858,261.700s,261s,so,0.91283858,262.200s,261.900s,for,0.91283858,262.300s,262.200s,the,0.91283858,262.900s,262.300s,safety,0.91283858,263.200s,262.900s,of,0.91283858,264.500s,264.200s,of,0.91283858,264.900s,264.500s,Korean,0.91283858,265.600s,264.900s,people,0.91283858,266.200s,266s,the,0.91283858,267.100s,266.200s,refugees,0.91283858,267.300s,267.100s,should,0.91283858,267.600s,267.300s,be,0.91283858,268.100s,267.600s,kind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,en-us,299.186897s,0.77545905, I just said is true that I was already busy made very critical issues like real things in your rug but it does mean it hasn't occurred in Korea and and also use that and also you start that only young only unveiled if there's has come to Korea but yeah it's true but that's because it does bi,0.91283858,272.100s,271.900s,I,0.91283858,272.400s,272.100s,just,0.91283858,272.800s,272.400s,said,0.91283858,273s,272.800s,is,0.91283858,273.300s,273s,true,0.91283858,274s,273.300s,that,0.91283858,274.100s,274s,I,0.91283858,274.300s,274.100s,was,0.5216772,274.900s,274.300s,already,0.5220502,275.700s,274.900s,busy,0.75919938,276.500s,276s,made,0.91283858,276.800s,276.500s,very,0.76554877,277.700s,276.800s,critical,0.91283858,278.700s,278.300s,issues,0.6141206,279s,278.700s,like,0.91283858,279.300s,279s,real,0.53421241,280.300s,279.300s,things,0.6560058,280.600s,280.400s,in,0.91283858,280.800s,280.600s,your,0.91283858,281.200s,280.800s,rug,0.71876419,281.600s,281.200s,but,0.91283858,281.700s,281.600s,it,0.91283858,282s,281.700s,does,0.71557873,282.200s,282s,mean,0.63587844,282.400s,282.200s,it,0.73007649,282.800s,282.400s,hasn't,0.70117736,283.700s,282.800s,occurred,0.72287917,284.100s,283.700s,in,0.64117122,284.800s,284.100s,Korea,0.68316191,285.600s,285.100s,and,0.580612,287.200s,286.900s,and,0.74717402,287.500s,287.200s,also,0.91283858,287.800s,287.500s,use,0.65979427,288.400s,287.800s,that,0.91283858,288.800s,288.600s,and,0.6509133,289s,288.800s,also,0.91283858,289.200s,289s,you,0.66565377,289.500s,289.200s,start,0.62057316,290.200s,289.500s,that,0.69659209,290.800s,290.300s,only,0.74414498,291.400s,290.800s,young,0.72452694,292s,291.700s,only,0.91283858,292.900s,292s,unveiled,0.91131431,293s,292.900s,if,0.91131419,293.200s,293s,there's,0.76561522,293.400s,293.200s,has,0.7613644,293.900s,293.400s,come,0.69918197,294.500s,293.900s,to,0.78370053,295.300s,294.900s,Korea,0.68853939,295.700s,295.300s,but,0.72521979,295.900s,295.700s,yeah,0.91283858,296.200s,295.900s,it's,0.91283858,296.400s,296.200s,true,0.56929892,296.900s,296.400s,but,0.72009683,297.200s,296.900s,that's,0.65265679,297.800s,297.200s,because,0.74083555,298.100s,297.800s,it,0.91283858,298.800s,298.600s,does,0.72902358,298.900s,298.800s,bi
2,en-us,299.277100s,0.69634295, I just said is true that also represents the make very critical issues like things in your rug but it doesn't it has not occurred in trigger and and also use that and also you said that only young Indian way of the dishes come to Korea but yeah it's true but that's because if that's,0.91283858,272.100s,271.900s,I,0.91283858,272.400s,272.100s,just,0.91283858,272.800s,272.400s,said,0.91283858,273s,272.800s,is,0.91283858,273.300s,273s,true,0.91283858,274s,273.300s,that,0.90139794,274.500s,274s,also,0.72322643,275.200s,274.500s,represents,0.72322643,275.700s,275.200s,the,0.83363843,276.500s,276s,make,0.91283858,276.800s,276.500s,very,0.71748769,277.700s,276.800s,critical,0.91283858,278.700s,278.300s,issues,0.66627026,279.400s,278.700s,like,0.81147438,280.300s,279.400s,things,0.71382147,280.600s,280.400s,in,0.37119776,281.100s,280.600s,your,0.41338968,281.100s,281.100s,rug,0.63253325,281.500s,281.100s,but,0.91283858,281.700s,281.600s,it,0.72120792,282.200s,281.700s,doesn't,0.44628024,282.400s,282.200s,it,0.53031749,282.700s,282.400s,has,0.79039478,283s,282.700s,not,0.49397865,283.700s,283s,occurred,0.70342183,284s,283.700s,in,0.55531818,284.800s,284s,trigger,0.62068152,285.600s,285.100s,and,0.44513944,287.200s,286.900s,and,0.72727156,287.500s,287.200s,also,0.91177756,287.800s,287.500s,use,0.54217637,288.400s,287.800s,that,0.91283858,288.700s,288.600s,and,0.51720655,289s,288.700s,also,0.91283858,289.200s,289s,you,0.6271072,289.500s,289.200s,said,0.38598239,290.200s,289.500s,that,0.54632086,290.800s,290.300s,only,0.71873659,291.300s,290.800s,young,0.91283858,292.200s,291.700s,Indian,0.55582643,292.700s,292.200s,way,0.42574027,292.800s,292.700s,of,0.71379089,292.900s,292.800s,the,0.72390521,293.400s,292.900s,dishes,0.55410647,293.900s,293.400s,come,0.65414041,294.500s,293.900s,to,0.74513447,295.300s,294.900s,Korea,0.58283496,295.800s,295.300s,but,0.72390521,295.900s,295.800s,yeah,0.91283858,296.100s,295.900s,it's,0.76244551,296.400s,296.100s,true,0.4046683,296.900s,296.400s,but,0.68970883,297.200s,296.900s,that's,0.55899751,297.800s,297.200s,because,0.70746171,298.100s,297.800s,if,0.53465205,299.100s,298.600s,that's,,,,,,,,,,,,
