results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,startTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,p5,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surpise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2,p6,seconds2,arousal2,valence2,cheerful2,happy2,angry2,nervous2,sad2,boredom2,confusion2,delight2,concentration2,frustration2,surpise2,none_1_2,confrustion2,contempt2,dejection2,disgust2,eureka2,pride2,sorrow2,none_2_2
0.79131341,,0.91283858,129.7,129.5,an,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,130.0,129.7,ombre,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.89587605,130.2,130.0,known,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.8452943,130.3,130.2,in,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.51618284,131.0,130.3,Korea,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.67590034,131.4,131.0,is,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,131.7,131.6,a,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.76596123,132.3,131.7,problem,5,en-us,145.459095,,120,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,120.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,132.9,132.8,I,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.86174834,133.0,132.9,would,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,133.3,133.0,say,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.69641852,133.7,133.3,that,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.63830894,134.3,133.7,it's,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.82078552,134.9,134.3,mostly,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.67377651,135.4,134.9,TRUE,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.76042449,135.7,135.4,but,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.6597997,136.1,135.7,not,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.72027057,136.3,136.1,really,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.67878491,137.0,136.3,comparable,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.80916685,137.2,137.0,to,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.70447028,137.6,137.2,other,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,138.0,137.6,developed,5,en-us,145.459095,,125,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,125.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.89814627,138.5,138.0,countries,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.5446735,138.8,138.5,such,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.72817332,139.0,138.8,as,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.84694737,139.4,139.0,most,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,139.5,139.4,of,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.6964184,139.6,139.5,the,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.80916685,140.2,139.6,westerners,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.75836211,140.7,140.2,country,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.70493841,141.4,141.0,actually,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.80783761,141.6,141.4,South,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.86934555,142.0,141.6,Korea,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.72473311,142.3,142.0,has,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,142.5,142.3,one,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.71108449,142.6,142.5,of,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.73620474,142.7,142.6,the,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.58291459,143.3,142.7,lowest,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.50786215,144.0,143.3,unemployment,5,en-us,145.459095,,130,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,130.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.72473317,144.4,144.0,rate,5,en-us,145.459095,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.79131341,,0.91283858,145.3,145.1,and,5,en-us,145.459095,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597, it is to be considered that the unemployment rate is as you said a lot of manual jobs and as we can see in reports because it's missed mostly like talking about Jeju Island all the foreigners right so we're Romania talking about people that are escaping a crisis and what we can see is that on this seminar we have a lot of seminar mainly for for example fishing jobs and cooking jobs,0.91283858,146.0,145.8,it,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,146.4,146.0,is,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,146.6,146.4,to,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,146.7,146.6,be,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,147.3,146.7,considered,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,147.6,147.3,that,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,147.7,147.6,the,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,148.5,147.7,unemployment,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,148.8,148.5,rate,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,149.1,148.8,is,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,149.4,149.2,as,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,149.5,149.4,you,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,149.7,149.5,said,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,149.8,149.7,a,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,150.0,149.8,lot,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,150.1,150.0,of,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,150.6,150.1,manual,5,en-us,175.436918,,135,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,135.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,151.1,150.6,jobs,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,152.2,151.9,and,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,152.4,152.2,as,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,152.5,152.4,we,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,152.8,152.5,can,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,153.3,152.8,see,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,153.7,153.6,in,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,154.6,153.7,reports,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,154.9,154.6,because,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,155.1,154.9,it's,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,155.6,155.1,missed,5,en-us,175.436918,,140,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,140.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,156.3,155.6,mostly,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.75435853,156.8,156.3,like,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.90498519,157.2,156.9,talking,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.79905838,157.5,157.2,about,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,157.9,157.5,Jeju,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,158.3,157.9,Island,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,159.1,158.8,all,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,159.2,159.1,the,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,159.7,159.2,foreigners,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.87239844,160.0,159.7,right,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,160.8,160.4,so,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.69333088,160.9,160.8,we're,5,en-us,175.436918,,145,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,145.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,,,,x,,,,,,,,,,,x
0.87448597,,0.91283858,161.4,160.9,Romania,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,161.7,161.4,talking,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.90167183,162.0,161.7,about,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,162.4,162.0,people,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.70348871,162.7,162.4,that,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.69766819,163.1,162.7,are,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.89463025,164.0,163.5,escaping,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,164.1,164.0,a,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.89180541,164.9,164.1,crisis,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.89463025,165.1,164.9,and,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.87201774,165.4,165.1,what,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,165.4,165.4,we,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.73772013,165.7,165.4,can,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.83874243,166.0,165.7,see,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,166.2,166.0,is,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.69347131,166.6,166.2,that,5,en-us,175.436918,,150,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,150.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,x,,,,,,,,,,,,,x,
0.87448597,,0.7493667,167.0,166.6,on,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.70733285,167.5,167.0,this,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.72530472,168.7,167.8,seminar,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,169.1,169.0,we,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.87201774,169.3,169.1,have,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,169.4,169.3,a,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.75505924,169.9,169.4,lot,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.68756247,170.4,169.9,of,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.90167183,171.1,170.5,seminar,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.89839011,171.7,171.1,mainly,5,en-us,175.436918,,155,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,155.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,x,,,,,,,,,,,,,x,
0.87448597,,0.91283858,172.0,171.7,for,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.91283858,172.1,172.0,for,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.6776641,172.8,172.1,example,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.91283858,173.2,172.8,fishing,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.85992914,173.8,173.2,jobs,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.91283858,174.0,173.8,and,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
0.87448597,,0.91144824,174.4,174.0,cooking,5,en-us,175.436918,,160,4,4,3,3,1,3,1,,,,x,,,,,x,,,,,,,,160.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,x,,,,,,,,,,,,,,x
