timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surpise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
1552117412694,603447,328511,260810,272760,219129,140941,1728385,358160,1,19,1552117411690.0,1.004,386.453,,,,,,,,,,,,,,,,,,,,,,,
1552117413696,266341,111530,240841,100186,126592,220098,204955,183986,1,19,1552117412694.0,1.002,387.455,,,,,,,,,,,,,,,,,,,,,,,
1552117414675,284169,74234,127634,262697,58174,197659,216906,473331,1,19,1552117413696.0,0.979,388.434,,,,,,,,,,,,,,,,,,,,,,,
1552117415682,5300,19731,15638,50431,2366,5267,722487,50345,1,19,1552117414675.0,1.007,389.441,,,,,,,,,,,,,,,,,,,,,,,
1552117416680,5253,5522,6241,5755,2307,4164,1142825,110663,1,19,1552117415682.0,0.998,390.439,,,,,,,,,,,,,,,,,,,,,,,
1552117417675,39269,44857,4627,6230,1464,2269,836099,222209,1,19,1552117416680.0,0.995,391.434,,,,,,,,,,,,,,,,,,,,,,,
1552117418653,330189,180880,388049,291840,177343,346142,1819998,1288828,1,19,1552117417675.0,0.978,392.412,,,,,,,,,,,,,,,,,,,,,,,
1552117419670,40940,37935,31704,57684,10016,43722,1465676,72877,1,19,1552117418653.0,1.017,393.429,,,,,,,,,,,,,,,,,,,,,,,
1552117420714,12925,33056,12711,21082,11214,26976,1592447,298430,1,19,1552117419670.0,1.044,394.473,,,,,,,,,,,,,,,,,,,,,,,
1552117421640,9579,15666,17972,15600,928,3349,100629,35079,1,19,1552117420714.0,0.926,395.399,,,,,,,,,,,,,,,,,,,,,,,
1552117422646,15224,1144,13796,8749,1285,3255,509649,75919,1,19,1552117421640.0,1.006,396.405,,,,,,,,,,,,,,,,,,,,,,,
1552117423651,22812,48275,18235,13258,11508,23803,719068,341233,1,19,1552117422646.0,1.005,397.41,,,,,,,,,,,,,,,,,,,,,,,
1552117424629,1161,15432,4810,16669,1374,1918,2103865,60560,1,19,1552117423651.0,0.978,398.388,,,,,,,,,,,,,,,,,,,,,,,
1552117425650,15354,26436,19399,57271,10099,11144,1114958,73452,1,19,1552117424629.0,1.021,399.409,,,,,,,,,,,,,,,,,,,,,,,
1552117426616,9711,7829,6175,4418,5820,1734,127795,21464,1,19,1552117425650.0,0.966,400.375,,,,,,,,,,,,,,,,,,,,,,,
1552117427623,8622,9406,20207,7080,10518,8825,602508,58072,1,19,1552117426616.0,1.007,401.382,,,,,,,,,,,,,,,,,,,,,,,
1552117428641,21811,36837,28772,25440,4161,3028,1076516,115392,1,19,1552117427623.0,1.018,402.4,,,,,,,,,,,,,,,,,,,,,,,
1552117429625,7202,7851,13856,5177,4795,4920,281437,48814,1,19,1552117428641.0,0.984,403.384,,,,,,,,,,,,,,,,,,,,,,,
1552117430648,38814,35639,21257,36760,7995,14501,475232,152832,1,19,1552117429625.0,1.023,404.407,,,,,,,,,,,,,,,,,,,,,,,
1552117431613,3813,19731,2632,2356,1788,1126,57497,6379,1,19,1552117430648.0,0.965,405.372,,,,,,,,,,,,,,,,,,,,,,,
1552117432770,21559,21533,56974,33168,15831,32368,2219391,257684,1,19,1552117431613.0,1.157,406.529,,,,,,,,,,,,,,,,,,,,,,,
1552117433609,4828,8342,5786,5786,5288,3280,208813,28171,1,19,1552117432770.0,0.839,407.368,,,,,,,,,,,,,,,,,,,,,,,
1552117434600,6206,16144,2981,3764,1091,2533,673205,76171,1,19,1552117433609.0,0.991,408.359,,,,,,,,,,,,,,,,,,,,,,,
1552117435598,71107,36526,47004,42247,2700,15698,963609,48036,1,19,1552117434600.0,0.998,409.357,,,,,,,,,,,,,,,,,,,,,,,
1552117436588,11390,22658,6293,11791,1888,2513,1168362,54893,1,19,1552117435598.0,0.99,410.347,,,,,,,,,,,,,,,,,,,,,,,
1552117437595,4342,3872,4638,2093,1546,2330,104769,16416,1,19,1552117436588.0,1.007,411.354,,,,,,,,,,,,,,,,,,,,,,,
1552117438573,22025,125205,14927,9167,6023,4620,521500,162659,1,19,1552117437595.0,0.978,412.332,,,,,,,,,,,,,,,,,,,,,,,
1552117439610,12134,54951,9978,11043,4455,10114,471525,122721,1,19,1552117438573.0,1.037,413.369,,,,,,,,,,,,,,,,,,,,,,,
1552117440597,24692,16967,8578,33775,2436,8010,723787,154521,1,19,1552117439610.0,0.987,414.356,,,,,,,,,,,,,,,,,,,,,,,
1552117441578,2336,2053,5523,7112,2302,8989,183858,27071,1,19,1552117440597.0,0.981,415.337,,,,,,,,,,,,,,,,,,,,,,,
1552117442572,141715,248005,58100,33963,5679,16143,1285560,581773,1,19,1552117441578.0,0.994,416.331,,,,,,,,,,,,,,,,,,,,,,,
1552117443564,18446,13683,10208,13931,899,1650,662819,65196,1,19,1552117442572.0,0.992,417.323,,,,,,,,,,,,,,,,,,,,,,,
1552117444568,28866,20590,9048,8862,1657,9508,1729317,66175,1,19,1552117443564.0,1.004,418.327,,,,,,,,,,,,,,,,,,,,,,,
1552117445628,33090,33302,61086,24560,23555,51026,1206808,141187,1,19,1552117444568.0,1.06,419.387,,,,,,,,,,,,,,,,,,,,,,,
1552117446549,16163,35713,10809,21227,4438,6125,171308,69720,1,19,1552117445628.0,0.921,420.308,,,,,,,,,,,,,,,,,,,,,,,
1552117447554,30461,7043,11399,53706,4663,5096,451121,83437,1,19,1552117446549.0,1.005,421.313,,,,,,,,,,,,,,,,,,,,,,,
1552117448566,3880,4808,11032,9361,1195,2062,99438,46469,1,19,1552117447554.0,1.012,422.325,,,,,,,,,,,,,,,,,,,,,,,
1552117449541,10179,18734,10606,18630,1444,3569,635587,52664,1,19,1552117448566.0,0.975,423.3,,,,,,,,,,,,,,,,,,,,,,,
1552117450546,23518,21583,11210,14534,4509,13794,1010692,28384,1,19,1552117449541.0,1.005,424.305,,,,,,,,,,,,,,,,,,,,,,,
1552117451548,57522,78822,46605,25489,3380,8299,1487814,120092,1,19,1552117450546.0,1.002,425.307,,,,,,,,,,,,,,,,,,,,,,,
1552117452532,25759,102607,46426,31725,2082,7407,2320180,144122,1,19,1552117451548.0,0.984,426.291,,,,,,,,,,,,,,,,,,,,,,,
1552117453533,5749,23929,5386,16935,1462,2230,82858,14189,1,19,1552117452532.0,1.001,427.292,,,,,,,,,,,,,,,,,,,,,,,
1552117454520,59308,42861,25733,46663,12256,16368,377651,109080,1,19,1552117453533.0,0.987,428.279,,,,,,,,,,,,,,,,,,,,,,,
1552117455619,11977,10769,2399,3576,647,1114,202900,23772,1,19,1552117454520.0,1.099,429.378,,,,,,,,,,,,,,,,,,,,,,,
1552117456511,3143,2195,3862,6631,903,2258,277106,11963,1,19,1552117455619.0,0.892,430.27,,,,,,,,,,,,,,,,,,,,,,,
1552117457532,6730,5845,3564,2462,643,1065,337447,15174,1,19,1552117456511.0,1.021,431.291,,,,,,,,,,,,,,,,,,,,,,,
1552117458491,75347,54739,25330,32376,3663,8730,990978,180207,1,19,1552117457532.0,0.959,432.25,,,,,,,,,,,,,,,,,,,,,,,
1552117459504,36016,112808,175312,126259,29717,32475,1655903,171987,1,19,1552117458491.0,1.013,433.263,,,,,,,,,,,,,,,,,,,,,,,
1552117460519,67855,53881,34115,40373,6373,7665,2325521,316816,1,19,1552117459504.0,1.015,434.278,,,,,,,,,,,,,,,,,,,,,,,
1552117461480,6642,1968,4654,12399,1966,7946,866118,28704,1,19,1552117460519.0,0.961,435.239,,,,,,,,,,,,,,,,,,,,,,,
1552117462487,3954,8484,5487,4084,1851,5411,716606,29706,1,19,1552117461480.0,1.007,436.246,,,,,,,,,,,,,,,,,,,,,,,
1552117463469,18765,15244,8401,14196,2377,1350,974223,318370,1,19,1552117462487.0,0.982,437.228,,,,,,,,,,,,,,,,,,,,,,,
1552117464473,9627,4398,3844,5912,1041,1663,1074479,34988,1,19,1552117463469.0,1.004,438.232,,,,,,,,,,,,,,,,,,,,,,,
1552117465471,60382,54016,48829,51962,5390,6214,373300,289919,1,19,1552117464473.0,0.998,439.23,,,,,,,,,,,,,,,,,,,,,,,
1552117466480,233246,131117,137768,102548,5144,16120,1132484,143457,1,19,1552117465471.0,1.009,440.239,,,,,,,,,,,,,,,,,,,,,,,
1552117467508,110940,164298,51197,76679,16368,33660,823818,489051,1,19,1552117466480.0,1.028,441.267,,,,,,,,,,,,,,,,,,,,,,,
1552117468462,9392,24939,8275,7615,2811,3617,1542939,69444,1,19,1552117467508.0,0.954,442.221,,,,,,,,,,,,,,,,,,,,,,,
1552117469494,8674,8551,6711,14845,788,2983,48427,58064,1,19,1552117468462.0,1.032,443.253,,,,,,,,,,,,,,,,,,,,,,,
1552117470448,7236,14736,6277,6967,2841,3770,597168,83931,1,19,1552117469494.0,0.954,444.207,,,,,,,,,,,,,,,,,,,,,,,
1552117471451,18049,84751,20859,41416,6691,5063,1083527,158871,1,19,1552117470448.0,1.003,445.21,,,,,,,,,,,,,,,,,,,,,,,
1552117472453,32719,12589,17468,14187,9118,45917,503615,146569,1,19,1552117471451.0,1.002,446.212,,,,,,,,,,,,,,,,,,,,,,,
1552117473450,23176,73227,11805,31139,15415,58103,582285,461361,1,19,1552117472453.0,0.997,447.209,,,,,,,,,,,,,,,,,,,,,,,
1552117474441,22937,13682,48054,45922,14037,19359,698400,127617,1,19,1552117473450.0,0.991,448.2,,,,,,,,,,,,,,,,,,,,,,,
1552117475446,3830,4288,10609,6538,1483,6623,541657,1063,1,19,1552117474441.0,1.005,449.205,,,,,,,,,,,,,,,,,,,,,,,
1552117476426,244008,54653,144221,74161,46748,133755,405432,1016012,1,19,1552117475446.0,0.98,450.185,,,,,,,,,,,,,,,,,,,,,,,
1552117477450,70120,244329,48124,106958,19728,39036,646657,1459035,1,19,1552117476426.0,1.024,451.209,,,,,,,,,,,,,,,,,,,,,,,
1552117478420,18059,14772,12087,9619,2372,6025,924302,62524,1,19,1552117477450.0,0.97,452.179,,,,,,,,,,,,,,,,,,,,,,,
1552117479431,36946,9771,49145,60852,25550,60883,1691557,277806,1,19,1552117478420.0,1.011,453.19,,,,,,,,,,,,,,,,,,,,,,,
1552117480421,41902,139407,37420,59984,33471,41595,289118,440275,1,19,1552117479431.0,0.99,454.18,,,,,,,,,,,,,,,,,,,,,,,
1552117481405,1611,7129,3561,7882,2733,907,121717,60131,1,19,1552117480421.0,0.984,455.164,,,,,,,,,,,,,,,,,,,,,,,
1552117482427,118198,43406,36478,15927,3492,19719,2019465,664782,1,19,1552117481405.0,1.022,456.186,,,,,,,,,,,,,,,,,,,,,,,
1552117483389,9685,14016,7178,2455,593,1838,710210,34449,1,19,1552117482427.0,0.962,457.148,,,,,,,,,,,,,,,,,,,,,,,
1552117484405,14575,7393,9439,18528,9307,13185,1015810,344469,1,19,1552117483389.0,1.016,458.164,,,,,,,,,,,,,,,,,,,,,,,
1552117485394,9123,13521,6309,4819,1502,1175,136283,40768,1,19,1552117484405.0,0.989,459.153,,,,,,,,,,,,,,,,,,,,,,,
1552117486395,12557,35185,15876,10235,8644,9991,121055,19404,1,19,1552117485394.0,1.001,460.154,,,,,,,,,,,,,,,,,,,,,,,
1552117487379,4483,5971,16315,11622,7134,16205,126287,152214,1,19,1552117486395.0,0.984,461.138,,,,,,,,,,,,,,,,,,,,,,,
1552117488402,5608,99809,5706,7793,6478,7268,247642,132298,1,19,1552117487379.0,1.023,462.161,,,,,,,,,,,,,,,,,,,,,,,
1552117489432,4460,3642,3200,6220,609,2779,38465,28945,1,19,1552117488402.0,1.03,463.191,,,,,,,,,,,,,,,,,,,,,,,
1552117490370,11177,9817,12628,15378,9233,19316,45090,7673,1,19,1552117489432.0,0.938,464.129,,,,,,,,,,,,,,,,,,,,,,,
1552117491380,12156,30779,7201,8303,4755,5912,73407,122595,1,19,1552117490370.0,1.01,465.139,,,,,,,,,,,,,,,,,,,,,,,
1552117492354,17467,73933,20519,13076,24565,8321,230471,39910,1,19,1552117491380.0,0.974,466.113,,,,,,,,,,,,,,,,,,,,,,,
1552117493373,62297,88588,18695,17052,24873,48141,728404,359228,1,19,1552117492354.0,1.019,467.132,,,,,,,,,,,,,,,,,,,,,,,
1552117494376,14647,16255,6582,7057,8958,10844,626275,90716,1,19,1552117493373.0,1.003,468.135,,,,,,,,,,,,,,,,,,,,,,,
1552117495345,7264,12743,49478,7836,8768,69333,1494108,43693,1,19,1552117494376.0,0.969,469.104,,,,,,,,,,,,,,,,,,,,,,,
1552117496349,139071,118166,24053,74570,20403,9735,966097,142994,1,19,1552117495345.0,1.004,470.108,,,,,,,,,,,,,,,,,,,,,,,
1552117497368,3210,10949,1658,2185,1812,1436,58829,11646,1,19,1552117496349.0,1.019,471.127,,,,,,,,,,,,,,,,,,,,,,,
1552117498357,28701,14882,5269,6222,2594,2463,115494,62260,1,19,1552117497368.0,0.989,472.116,,,,,,,,,,,,,,,,,,,,,,,
1552117499351,21424,28934,36571,42397,36164,21749,163554,76868,1,19,1552117498357.0,0.994,473.11,,,,,,,,,,,,,,,,,,,,,,,
1552117500348,2391,2657,3716,5948,7204,6422,113079,41092,1,19,1552117499351.0,0.997,474.107,,,,,,,,,,,,,,,,,,,,,,,
1552117501343,16599,10594,9221,10250,1538,2419,339551,24062,1,19,1552117500348.0,0.995,475.102,,,,,,,,,,,,,,,,,,,,,,,
1552117502333,26504,39078,54325,40231,9939,20548,839248,74386,1,19,1552117501343.0,0.99,476.092,,,,,,,,,,,,,,,,,,,,,,,
1552117503311,17063,131861,41833,61261,19594,23301,2271036,150486,1,19,1552117502333.0,0.978,477.07,,,,,,,,,,,,,,,,,,,,,,,
1552117504329,5160,6287,9220,5884,2565,3381,168131,58724,1,19,1552117503311.0,1.018,478.088,,,,,,,,,,,,,,,,,,,,,,,
1552117505312,34405,40282,47706,31970,29389,63799,1138994,140052,1,19,1552117504329.0,0.983,479.071,,,,,,,,,,,,,,,,,,,,,,,
1552117506315,13310,23062,5486,25401,2765,11767,809416,167084,1,19,1552117505312.0,1.003,480.074,,,,,,,,,,,,,,,,,,,,,,,
1552117507315,25539,15180,21494,15258,13136,7689,819200,20152,1,19,1552117506315.0,1.0,481.074,,,,,,,,,,,,,,,,,,,,,,,
1552117508303,27021,17638,32767,8982,15722,11990,64017,18309,1,19,1552117507315.0,0.988,482.062,,,,,,,,,,,,,,,,,,,,,,,
1552117509303,3472,7365,10403,5300,4696,10796,142194,59139,1,19,1552117508303.0,1.0,483.062,,,,,,,,,,,,,,,,,,,,,,,
1552117510298,7526,14454,11072,6113,6895,10252,151477,46429,1,19,1552117509303.0,0.995,484.057,,,,,,,,,,,,,,,,,,,,,,,
1552117511312,10731,20969,12900,11979,1837,12177,765385,51335,1,19,1552117510298.0,1.014,485.071,,,,,,,,,,,,,,,,,,,,,,,
1552117512274,25870,9004,5644,13706,5549,14842,1256441,134784,1,19,1552117511312.0,0.962,486.033,,,,,,,,,,,,,,,,,,,,,,,
1552117513282,37368,5344,37775,16600,22041,13809,2280918,289545,1,19,1552117512274.0,1.008,487.041,,,,,,,,,,,,,,,,,,,,,,,
1552117514295,31228,24093,23258,20839,16732,7054,86904,105531,1,19,1552117513282.0,1.013,488.054,,,,,,,,,,,,,,,,,,,,,,,
1552117515283,9909,9263,7486,10214,2739,1184,692114,39583,1,19,1552117514295.0,0.988,489.042,,,,,,,,,,,,,,,,,,,,,,,
1552117516267,2941,15446,11630,24324,6138,5881,966717,127238,1,19,1552117515283.0,0.984,490.026,,,,,,,,,,,,,,,,,,,,,,,
1552117517270,1301,289,2393,2043,914,1541,3866,4013,1,19,1552117516267.0,1.003,491.029,,,,,,,,,,,,,,,,,,,,,,,
1552117518267,6320,17398,5234,5796,3343,1904,9007,10151,1,19,1552117517270.0,0.997,492.026,,,,,,,,,,,,,,,,,,,,,,,
1552117519291,855,7688,2757,979,2239,3875,63327,12108,1,19,1552117518267.0,1.024,493.05,,,,,,,,,,,,,,,,,,,,,,,
1552117520257,11827,18064,7338,10475,9215,4282,881642,41286,1,19,1552117519291.0,0.966,494.016,,,,,,,,,,,,,,,,,,,,,,,
1552117521252,54513,12136,18757,15359,3459,12485,417563,309738,1,19,1552117520257.0,0.995,495.011,,,,,,,,,,,,,,,,,,,,,,,
1552117522243,13831,20627,5433,7837,9006,5106,230639,190178,1,19,1552117521252.0,0.991,496.002,,,,,,,,,,,,,,,,,,,,,,,
1552117523231,15401,6549,17489,12376,7664,23865,793634,49096,1,19,1552117522243.0,0.988,496.99,,,,,,,,,,,,,,,,,,,,,,,
1552117524249,24943,32986,11075,17354,4068,9920,438430,64278,1,19,1552117523231.0,1.018,498.008,,,,,,,,,,,,,,,,,,,,,,,
1552117525250,17729,44894,25942,90546,25702,18299,1910550,290226,1,19,1552117524249.0,1.001,499.009,,,,,,,,,,,,,,,,,,,,,,,
1552117526235,21277,62575,34326,17011,10413,20278,550734,214284,1,19,1552117525250.0,0.985,499.994,,,,,,,,,,,,,,,,,,,,,,,
1552117527238,133258,142990,88364,56358,28743,143695,1859859,523049,1,19,1552117526235.0,1.003,500.997,,,,,,,,,,,,,,,,,,,,,,,
1552117528222,7183,19646,36960,55071,24435,64722,1081136,131047,1,19,1552117527238.0,0.984,501.981,,,,,,,,,,,,,,,,,,,,,,,
1552117529214,33857,52395,73455,41275,17054,31014,273668,168657,1,19,1552117528222.0,0.992,502.973,,,,,,,,,,,,,,,,,,,,,,,
1552117530240,107980,73699,33660,40192,21397,42507,1651182,570793,1,19,1552117529214.0,1.026,503.999,,,,,,,,,,,,,,,,,,,,,,,
1552117531227,79070,48328,82983,29797,29625,27550,769717,426363,1,19,1552117530240.0,0.987,504.986,,,,,,,,,,,,,,,,,,,,,,,
1552117532193,69133,37476,26600,68523,27352,25869,1747074,310684,1,19,1552117531227.0,0.966,505.952,,,,,,,,,,,,,,,,,,,,,,,
1552117533208,62362,72935,21050,43265,53619,49535,1312810,90121,1,19,1552117532193.0,1.015,506.967,,,,,,,,,,,,,,,,,,,,,,,
1552117534215,3505,7289,1169,2639,885,1575,292472,12120,1,19,1552117533208.0,1.007,507.974,,,,,,,,,,,,,,,,,,,,,,,
1552117535201,35308,17712,9470,14117,3341,11928,1293188,27999,1,19,1552117534215.0,0.986,508.96,,,,,,,,,,,,,,,,,,,,,,,
1552117536234,4602,5686,9714,7230,1726,3244,546446,27025,1,19,1552117535201.0,1.033,509.993,,,,,,,,,,,,,,,,,,,,,,,
1552117537204,31260,20872,18014,14054,7600,18269,1906243,91662,1,19,1552117536234.0,0.97,510.963,,,,,,,,,,,,,,,,,,,,,,,
1552117538172,8145,56941,17466,11198,4885,4722,1856129,192863,1,19,1552117537204.0,0.968,511.931,,,,,,,,,,,,,,,,,,,,,,,
1552117539178,49689,25820,23634,26388,10738,18659,931588,110853,1,19,1552117538172.0,1.006,512.937,,,,,,,,,,,,,,,,,,,,,,,
1552117540178,101468,187231,31129,43196,23706,62195,839496,75776,1,19,1552117539178.0,1.0,513.937,,,,,,,,,,,,,,,,,,,,,,,
1552117541177,85123,19117,37762,12290,12549,18035,1063027,261204,1,19,1552117540178.0,0.999,514.936,,,,,,,,,,,,,,,,,,,,,,,
1552117542165,75527,61417,65843,51538,29048,34303,2349908,928451,1,19,1552117541177.0,0.988,515.924,,,,,,,,,,,,,,,,,,,,,,,
1552117543153,12119,21521,2017,4427,1668,1771,590929,49230,1,19,1552117542165.0,0.988,516.912,,,,,,,,,,,,,,,,,,,,,,,
1552117544150,32657,52487,8156,17425,3992,8917,1502506,202833,1,19,1552117543153.0,0.997,517.909,,,,,,,,,,,,,,,,,,,,,,,
1552117545163,11909,8618,2730,3256,1722,4856,788707,16878,1,19,1552117544150.0,1.013,518.922,,,,,,,,,,,,,,,,,,,,,,,
1552117546154,13748,21319,3289,7486,2467,2628,131462,33037,1,19,1552117545163.0,0.991,519.913,,,,,,,,,,,,,,,,,,,,,,,
1552117547161,34409,93390,27720,20985,7172,6699,2040562,173576,1,19,1552117546154.0,1.007,520.92,,,,,,,,,,,,,,,,,,,,,,,
1552117548141,2001,2563,1879,2551,1734,2329,6850,3865,1,19,1552117547161.0,0.98,521.9,,,,,,,,,,,,,,,,,,,,,,,
1552117549145,11275,5776,4348,6321,2411,2356,19467,11975,1,19,1552117548141.0,1.004,522.904,,,,,,,,,,,,,,,,,,,,,,,
1552117550129,12395,4719,10891,14309,6530,3711,250978,15869,1,19,1552117549145.0,0.984,523.888,,,,,,,,,,,,,,,,,,,,,,,
1552117551126,21566,19613,15296,20781,14444,20634,219037,28264,1,19,1552117550129.0,0.997,524.885,,,,,,,,,,,,,,,,,,,,,,,
1552117552121,7422,20227,4371,4960,4395,1895,184914,29983,1,19,1552117551126.0,0.995,525.88,,,,,,,,,,,,,,,,,,,,,,,
1552117553118,20799,20274,28313,27033,11219,6306,390201,39672,1,19,1552117552121.0,0.997,526.877,,,,,,,,,,,,,,,,,,,,,,,
1552117554120,4188,17023,5766,11635,1206,2525,210464,45690,1,19,1552117553118.0,1.002,527.879,,,,,,,,,,,,,,,,,,,,,,,
1552117555113,33990,73513,14509,15079,18336,8039,2032108,109029,1,19,1552117554120.0,0.993,528.872,,,,,,,,,,,,,,,,,,,,,,,
1552117556128,8092,10333,54940,15086,11389,50214,595087,147299,1,19,1552117555113.0,1.015,529.887,,,,,,,,,,,,,,,,,,,,,,,
1552117557125,408,5140,2353,7991,2494,2456,54921,13285,1,19,1552117556128.0,0.997,530.884,,,,,,,,,,,,,,,,,,,,,,,
1552117558117,32053,119398,15155,23654,5069,5066,628550,444950,1,19,1552117557125.0,0.992,531.876,,,,,,,,,,,,,,,,,,,,,,,
1552117559116,6741,19683,8562,7831,1298,3751,808348,13889,1,19,1552117558117.0,0.999,532.875,,,,,,,,,,,,,,,,,,,,,,,
1552117560106,1472,2088,2794,2629,1557,3447,39729,3321,1,19,1552117559116.0,0.99,533.865,,,,,,,,,,,,,,,,,,,,,,,
1552117561100,5506,5168,2790,4566,1003,1633,196475,28801,1,19,1552117560106.0,0.994,534.859,,,,,,,,,,,,,,,,,,,,,,,
1552117562121,19566,4344,8650,42814,5406,10684,640459,111666,1,19,1552117561100.0,1.021,535.88,,,,,,,,,,,,,,,,,,,,,,,
1552117563068,22799,6764,37153,52357,15871,12687,646025,258632,1,19,1552117562121.0,0.947,536.827,,,,,,,,,,,,,,,,,,,,,,,
1552117564070,158204,129750,51050,36252,41952,29838,902143,542571,1,19,1552117563068.0,1.002,537.829,,,,,,,,,,,,,,,,,,,,,,,
1552117565289,23994,7959,3194,9577,1435,1539,351674,21361,1,19,1552117564070.0,1.219,539.048,,,,,,,,,,,,,,,,,,,,,,,
1552117566060,4336,8683,8605,5124,2786,2815,466489,26904,1,19,1552117565289.0,0.771,539.819,,,,,,,,,,,,,,,,,,,,,,,
1552117567078,67816,16047,76401,20994,34480,87713,1074513,697741,1,19,1552117566060.0,1.018,540.837,,,,,,,,,,,,,,,,,,,,,,,
1552117568067,9558,21035,12068,4799,18216,10377,637506,62344,1,19,1552117567078.0,0.989,541.826,,,,,,,,,,,,,,,,,,,,,,,
1552117569070,4039,9701,5518,4960,3588,4388,407157,50749,1,19,1552117568067.0,1.003,542.829,,,,,,,,,,,,,,,,,,,,,,,
1552117570052,10804,9925,4463,5794,2247,6103,148520,45598,1,19,1552117569070.0,0.982,543.811,,,,,,,,,,,,,,,,,,,,,,,
1552117571051,47455,96651,15221,20188,16790,24999,805157,121512,1,19,1552117570052.0,0.999,544.81,,,,,,,,,,,,,,,,,,,,,,,
1552117572038,44435,110743,19580,35789,12127,16376,2045028,254406,1,19,1552117571051.0,0.987,545.797,,,,,,,,,,,,,,,,,,,,,,,
1552117573040,52924,72296,17626,26914,26444,18027,1508727,58200,1,19,1552117572038.0,1.002,546.799,,,,,,,,,,,,,,,,,,,,,,,
1552117574042,17137,90951,17481,37628,23311,25332,822456,131237,1,19,1552117573040.0,1.002,547.801,,,,,,,,,,,,,,,,,,,,,,,
1552117575040,77765,57560,41373,35925,41532,122562,889620,554060,1,19,1552117574042.0,0.998,548.799,,,,,,,,,,,,,,,,,,,,,,,
1552117576028,16558,107508,16960,30715,10008,10789,408912,119637,1,19,1552117575040.0,0.988,549.787,,,,,,,,,,,,,,,,,,,,,,,
1552117577032,3636,4072,1246,2779,1247,1843,124856,6545,1,19,1552117576028.0,1.004,550.791,,,,,,,,,,,,,,,,,,,,,,,
1552117578040,20564,5150,5315,9231,3782,5769,54060,32078,1,19,1552117577032.0,1.008,551.799,,,,,,,,,,,,,,,,,,,,,,,
1552117579017,128384,77367,27378,134007,20255,51965,1754379,188172,1,19,1552117578040.0,0.977,552.776,,,,,,,,,,,,,,,,,,,,,,,
1552117580038,63978,89688,29165,26329,35192,29374,1146673,145763,1,19,1552117579017.0,1.021,553.797,,,,,,,,,,,,,,,,,,,,,,,
1552117581020,13130,19400,20602,17265,10113,10623,1201437,72263,1,19,1552117580038.0,0.982,554.779,,,,,,,,,,,,,,,,,,,,,,,
1552117582021,18267,12812,5862,1669,1492,5217,859640,52366,1,19,1552117581020.0,1.001,555.78,,,,,,,,,,,,,,,,,,,,,,,
1552117583043,7220,2682,3237,1895,1930,1864,8835,26239,1,19,1552117582021.0,1.022,556.802,,,,,,,,,,,,,,,,,,,,,,,
1552117584007,22933,13459,6236,12815,6640,5176,560124,26903,1,19,1552117583043.0,0.964,557.766,,,,,,,,,,,,,,,,,,,,,,,
1552117585015,21274,14184,3380,15100,1464,2808,189985,47480,1,19,1552117584007.0,1.008,558.774,,,,,,,,,,,,,,,,,,,,,,,
1552117586000,9529,76303,14711,29086,4404,10329,60556,19137,1,19,1552117585015.0,0.985,559.759,,,,,,,,,,,,,,,,,,,,,,,
1552117587001,12606,101481,8313,45231,2394,4144,328948,65748,1,19,1552117586000.0,1.001,560.76,,,,,,,,,,,,,,,,,,,,,,,
1552117587983,14429,16995,2513,4013,1648,1232,650793,48192,1,19,1552117587001.0,0.982,561.742,,,,,,,,,,,,,,,,,,,,,,,
1552117588983,13326,13113,23090,32850,21714,9887,662004,71975,1,19,1552117587983.0,1.0,562.742,,,,,,,,,,,,,,,,,,,,,,,
1552117589986,1077,4931,5612,6195,2892,8153,137804,32457,1,19,1552117588983.0,1.003,563.745,,,,,,,,,,,,,,,,,,,,,,,
1552117590991,18129,13680,14061,4846,23920,24350,615490,43945,1,19,1552117589986.0,1.005,564.75,,,,,,,,,,,,,,,,,,,,,,,
1552117591972,5377,13570,4758,6895,4589,5041,56335,24166,1,19,1552117590991.0,0.981,565.731,,,,,,,,,,,,,,,,,,,,,,,
1552117592977,36106,30432,24950,29114,3532,4543,154887,353388,1,19,1552117591972.0,1.005,566.736,,,,,,,,,,,,,,,,,,,,,,,
1552117593977,27308,38215,11143,11850,2722,7253,1229703,148008,1,19,1552117592977.0,1.0,567.736,,,,,,,,,,,,,,,,,,,,,,,
1552117594961,1753,6183,2264,3653,334,532,704408,37881,1,19,1552117593977.0,0.984,568.72,,,,,,,,,,,,,,,,,,,,,,,
1552117595966,10468,11923,7118,4501,801,1146,1845966,54897,1,19,1552117594961.0,1.005,569.725,,,,,,,,,,,,,,,,,,,,,,,
1552117596967,2840,3662,1063,2517,173,508,30935,9680,1,19,1552117595966.0,1.001,570.726,,,,,,,,,,,,,,,,,,,,,,,
1552117597953,6597,7009,6872,2579,1586,2080,1418168,69946,1,19,1552117596967.0,0.986,571.712,,,,,,,,,,,,,,,,,,,,,,,
1552117598952,12415,16112,8949,10904,1120,1779,1025544,74323,1,19,1552117597953.0,0.999,572.711,,,,,,,,,,,,,,,,,,,,,,,
1552117599953,24938,13674,2759,5699,358,397,1898741,5869,1,19,1552117598952.0,1.001,573.712,,,,,,,,,,,,,,,,,,,,,,,
